proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
mzkit\src\mzkit\ControlLibrary\ControlLibrary.vbproj,ControlLibrary\RtRangeSelector.vb,239,27,58,154,1,5,14,0,0,7217,7.22 KB
mzkit\src\mzkit\ControlLibrary\ControlLibrary.vbproj,ControlLibrary\MSSelector.Designer.vb,118,37,4,77,1,0,2,0,0,5701,5.70 KB
mzkit\src\mzkit\ControlLibrary\ControlLibrary.vbproj,ControlLibrary\MSSelector.vb,144,15,27,102,1,5,11,0,0,4657,4.66 KB
mzkit\src\mzkit\ControlLibrary\ControlLibrary.vbproj,ControlLibrary\ToggleSlider.Designer.vb,43,14,8,21,1,0,2,0,0,1223,1.22 KB
mzkit\src\mzkit\ControlLibrary\ControlLibrary.vbproj,ControlLibrary\ToggleSlider.vb,162,4,26,132,1,4,5,1,0,5306,5.31 KB
mzkit\src\mzkit\ControlLibrary\ControlLibrary.vbproj,ControlLibrary\ToolStripSpringTextBox.vb,60,19,12,29,1,0,0,1,0,2507,2.51 KB
mzkit\src\mzkit\ControlLibrary\ControlLibrary.vbproj,ControlLibrary\Win7StyleTreeView.Designer.vb,32,11,5,16,1,0,2,0,0,1079,1.08 KB
mzkit\src\mzkit\ControlLibrary\ControlLibrary.vbproj,ControlLibrary\Win7StyleTreeView.vb,63,3,10,50,3,0,4,3,0,2612,2.61 KB
mzkit\src\mzkit\ControlLibrary\ControlLibrary.vbproj,<project>,2723,241,455,2027,25,34,111,25,0,97241,97.24 KB
mzkit\src\mzkit\cpp\gaussTest\gaussTest.vbproj,gaussTest\Module1.vb,23,0,8,15,1,0,1,1,0,690,690.00 B
mzkit\src\mzkit\cpp\gaussTest\gaussTest.vbproj,<project>,23,0,8,15,1,0,1,1,0,690,690.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\ApplicationEvents.vb,10,6,0,4,1,0,0,0,0,590,590.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\ApplicationEvents.vb,389,22,73,294,1,4,14,6,0,15831,15.83 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\CLI.vb,29,0,5,24,1,0,0,2,0,958,958.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\Actions.vb,102,0,14,88,1,1,5,0,0,5162,5.16 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\ServiceHub.vb,224,19,42,163,1,1,5,9,0,8876,8.88 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\RibbonEvents.vb,424,10,87,327,1,1,25,2,0,21717,21.72 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\settings\Languages.vb,10,0,2,8,1,0,0,0,0,210,210.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\WindowModules.vb,123,0,26,97,1,1,3,0,0,4658,4.66 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\TaskbarWindow.vb,97,19,19,59,1,0,5,1,0,4083,4.08 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\settings\RawFileViewerSettings.vb,38,8,7,23,2,7,0,1,0,1170,1.17 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\VisualStudio.vb,92,6,18,68,1,1,6,1,0,3070,3.07 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\RPackage.vb,142,11,25,106,1,0,1,7,0,6035,6.04 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmDOI.Designer.vb,99,26,5,68,1,0,2,0,0,3831,3.83 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmDOI.vb,24,0,6,18,1,0,4,0,0,900,900.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmUserAgreement.Designer.vb,145,29,5,111,1,0,2,0,0,6395,6.40 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmUserAgreement.vb,16,0,4,12,1,0,2,0,0,452,452.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmLogin.Designer.vb,234,50,5,179,1,0,2,0,0,9951,9.95 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmLogin.vb,93,5,20,68,1,0,5,1,0,3366,3.37 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmTweaks\frmMsImagingTweaks.Designer.vb,242,69,6,167,1,0,2,0,0,12531,12.53 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmTweaks\frmMsImagingTweaks.vb,339,23,58,258,1,1,16,1,0,12189,12.19 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmTweaks\frmTweaks.Designer.vb,56,12,5,39,1,0,2,0,0,2276,2.28 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmTweaks\frmTweaks.vb,22,1,6,15,1,1,2,0,0,619,619.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\ShowColumnStat.Designer.vb,36,8,4,24,1,0,2,0,0,1250,1.25 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\ShowColumnStat.vb,3,0,1,2,1,0,0,0,0,40,40.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputAction.Designer.vb,125,29,5,91,1,0,2,0,0,4732,4.73 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputAction.vb,39,0,6,33,1,2,3,0,0,1284,1.28 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputDataVisual.Designer.vb,161,38,5,118,1,0,2,0,0,6195,6.20 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputDataVisual.vb,83,0,18,65,1,0,4,3,0,2874,2.87 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputRSymbol.Designer.vb,123,29,5,89,1,0,2,0,0,4660,4.66 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputRSymbol.vb,37,0,7,30,1,0,4,1,0,1352,1.35 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputDialog.Designer.vb,42,8,4,30,1,0,2,0,0,1580,1.58 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputDialog.vb,19,0,4,15,1,0,1,0,0,731,731.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputNetworkLayout.Designer.vb,161,35,5,121,1,0,2,0,0,6673,6.67 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputNetworkLayout.vb,36,0,10,26,1,0,3,0,0,1143,1.14 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputXICTarget.Designer.vb,103,23,5,75,1,0,2,0,0,3903,3.90 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputXICTarget.vb,28,0,5,23,1,1,3,0,0,809,809.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputImageProcessor.Designer.vb,122,26,5,91,1,0,2,0,0,4688,4.69 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputImageProcessor.vb,19,0,6,13,1,0,4,0,0,614,614.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputFeatureFilter.Designer.vb,172,41,5,126,1,0,2,0,0,6539,6.54 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputFeatureFilter.vb,39,0,12,27,1,0,5,1,0,1183,1.18 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Task\MSSearchTask.vb,3,0,1,2,1,0,0,0,0,33,33.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Task\TaskbarStatus.vb,23,3,6,14,1,0,3,0,0,671,671.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Task\RscriptProgressTask.vb,103,5,25,73,1,0,2,1,0,5045,5.05 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Task\frmProgressSpinner.Designer.vb,42,8,4,30,1,0,2,0,0,1634,1.63 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Task\frmProgressSpinner.vb,58,6,13,39,1,0,7,0,0,1905,1.91 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmLicense.Designer.vb,211,41,5,165,1,0,2,0,0,10324,10.32 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\frmLicense.vb,22,0,7,15,1,0,4,0,0,726,726.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\ISplashScreenUpdater.vb,5,0,2,3,1,1,0,0,0,105,105.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\ConnectToBioDeep.vb,162,2,22,138,1,0,6,0,0,8186,8.19 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\base\DocumentWindow.Designer.vb,126,38,6,82,1,0,2,0,0,6713,6.71 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\base\DocumentWindow.vb,87,3,23,61,1,0,10,0,0,3263,3.26 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\base\ToolWindow.Designer.vb,94,26,6,62,1,0,2,0,0,4471,4.47 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\base\ToolWindow.vb,98,20,16,62,1,0,7,0,0,3406,3.41 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\DemoItem.vb,8,0,2,6,1,4,0,0,0,187,187.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmSMILESViewer.Designer.vb,201,41,5,155,1,0,2,0,0,9423,9.42 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmSMILESViewer.vb,51,0,12,39,1,0,5,0,0,1821,1.82 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmNetworkViewer.Designer.vb,138,38,5,95,1,0,2,0,0,7312,7.31 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmNetworkViewer.vb,82,2,17,63,1,0,10,0,0,3360,3.36 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmGCxGCViewer.Designer.vb,29,5,3,21,1,0,2,0,0,1116,1.12 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmGCxGCViewer.vb,3,0,1,2,1,0,0,0,0,40,40.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputMSIDimension.Designer.vb,112,26,5,81,1,0,2,0,0,4134,4.13 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\forms\Inputs\InputMSIDimension.vb,15,0,4,11,1,1,1,0,0,506,506.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmSeeMs.Designer.vb,74,14,6,54,1,0,2,0,0,3153,3.15 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmSeeMs.vb,15,0,5,10,1,0,1,0,0,378,378.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\QuantifyParameters.vb,49,0,10,39,2,5,0,2,0,1552,1.55 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmTableViewer.Designer.vb,128,32,4,92,1,0,2,0,0,7021,7.02 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmTableViewer.vb,274,8,68,198,1,3,16,6,0,10436,10.44 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmUntargettedViewer.Designer.vb,121,29,5,87,1,0,2,0,0,5796,5.80 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmUntargettedViewer.vb,176,3,31,142,1,0,14,0,0,6563,6.56 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmHtmlViewer.Designer.vb,75,17,5,53,1,0,2,0,0,3425,3.43 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmHtmlViewer.vb,77,0,15,62,1,0,7,0,0,2540,2.54 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmMRMLibrary.Designer.vb,121,32,6,83,1,0,2,0,0,5519,5.52 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmMRMLibrary.vb,100,1,19,80,1,2,6,2,0,3596,3.60 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmQuantifyIons.Designer.vb,108,29,6,73,1,0,2,0,0,4540,4.54 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmQuantifyIons.vb,111,0,19,92,1,2,5,2,0,4110,4.11 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmTargetedQuantification.Designer.vb,575,164,6,405,1,0,2,0,0,28915,28.92 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmTargetedQuantification.vb,1145,30,214,901,1,0,40,13,0,48066,48.07 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmMsImagingViewer.Designer.vb,184,56,5,123,1,0,2,0,0,9977,9.98 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmMsImagingViewer.vb,830,23,155,652,1,2,38,3,0,36569,36.57 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmSpectrumSearch.Designer.vb,32,5,4,23,1,0,2,0,0,1183,1.18 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmSpectrumSearch.vb,12,0,3,9,1,0,1,0,0,362,362.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmFeatureSearch.Designer.vb,194,65,6,123,1,0,2,0,0,9823,9.82 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmFeatureSearch.vb,424,28,81,315,1,2,7,3,0,17524,17.52 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmPlotViewer.Designer.vb,77,17,6,54,1,0,2,0,0,3492,3.49 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmPlotViewer.vb,56,7,10,39,1,2,4,2,0,2164,2.16 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\FeatureSearchHandler.vb,103,2,16,85,1,0,3,1,0,4096,4.10 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmGCMS_CDFExplorer.Designer.vb,81,17,6,58,1,0,2,0,0,3332,3.33 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmGCMS_CDFExplorer.vb,94,0,18,76,1,0,7,1,0,3407,3.41 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmGCMSPeaks.Designer.vb,130,32,6,92,1,0,2,0,0,6446,6.45 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmGCMSPeaks.vb,158,5,29,124,1,0,7,2,0,6759,6.76 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmSRMIonsExplorer.Designer.vb,262,80,5,177,1,0,2,0,0,14397,14.40 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmSRMIonsExplorer.vb,188,15,36,137,1,0,14,2,0,7965,7.97 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmUVScans.Designer.vb,133,33,5,95,1,0,2,0,0,6639,6.64 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmUVScans.vb,115,0,16,99,1,0,6,2,0,4852,4.85 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmTreeExplorer.Designer.vb,80,18,6,56,1,0,2,0,0,3257,3.26 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmTreeExplorer.vb,18,0,6,12,1,0,3,0,0,448,448.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\frmVideoList.Designer.vb,56,11,5,40,1,0,2,0,0,2415,2.42 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\frmVideoList.vb,66,0,14,52,4,11,3,0,0,2400,2.40 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\frmDemo.Designer.vb,148,26,6,116,1,0,2,0,0,8534,8.53 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\frmDemo.vb,223,8,58,157,1,0,7,0,0,8500,8.50 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\AdjustParameters.Designer.vb,50,11,5,34,1,0,2,0,0,1863,1.86 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\AdjustParameters.vb,22,0,5,17,1,0,3,0,0,812,812.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\NotificationWindow.Designer.vb,30,5,3,22,1,0,2,0,0,1130,1.13 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\NotificationWindow.vb,3,0,1,2,1,0,0,0,0,44,44.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\properties\MSIPixelPropertyWindow.Designer.vb,92,23,5,64,1,0,2,0,0,3957,3.96 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\properties\MSIPixelPropertyWindow.vb,57,0,6,51,1,0,2,0,0,2270,2.27 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\TaskUI.vb,73,3,17,53,1,0,7,0,0,2387,2.39 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\TaskListWindow.Designer.vb,107,29,6,72,1,0,2,0,0,5027,5.03 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\TaskListWindow.vb,38,2,10,26,1,0,3,1,0,1077,1.08 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\OutputWindow.Designer.vb,130,35,4,91,1,0,2,0,0,5851,5.85 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\OutputWindow.vb,61,8,10,43,1,0,6,0,0,1928,1.93 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmRawFeaturesList.Designer.vb,461,147,5,309,1,0,2,0,0,26493,26.49 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmRawFeaturesList.vb,735,31,139,565,1,1,44,4,0,31615,31.62 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmFileExplorer.Designer.vb,304,93,5,206,1,0,2,0,0,16628,16.63 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\explorer\frmFileExplorer.vb,561,40,105,416,1,0,28,8,0,22528,22.53 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\PropertyWindow.designer.vb,60,17,7,36,1,0,2,0,0,2360,2.36 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\tools\PropertyWindow.vb,26,1,5,20,1,0,2,1,0,777,777.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\pageStart\VideoCards.Designer.vb,79,17,5,57,1,0,2,0,0,3135,3.14 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\pageStart\VideoCards.vb,8,0,2,6,1,1,1,0,0,211,211.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PlotTooltip.vb,41,0,9,32,1,0,3,0,0,1310,1.31 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\CollDatagridview.vb,96,17,12,67,1,0,4,0,0,4412,4.41 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\contextMenu\ExportData.vb,20,0,4,16,1,0,2,0,0,552,552.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmRScriptEdit.Designer.vb,49,11,6,32,1,0,2,0,0,1627,1.63 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmRScriptEdit.vb,108,1,21,86,1,4,8,2,0,3879,3.88 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmRsharp.Designer.vb,41,8,5,28,1,0,2,0,0,1481,1.48 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\documents\frmRsharp.vb,46,0,13,33,1,0,3,0,0,1318,1.32 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\frmSettings.Designer.vb,126,23,6,97,1,0,2,0,0,5944,5.94 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\frmSettings.vb,82,0,17,65,1,0,8,0,0,3025,3.03 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\frmStartPage.Designer.vb,40,8,5,27,1,0,2,0,0,1379,1.38 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\frmStartPage.vb,17,1,4,12,1,0,1,0,0,517,517.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\frmDockDocument.Designer.vb,32,5,4,23,1,0,2,0,0,1178,1.18 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\dockWindow\frmDockDocument.vb,34,1,7,26,1,0,3,0,0,1124,1.12 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\pageStart\NewsFeedDisplay.Designer.vb,85,17,5,63,1,0,2,0,0,3756,3.76 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\pageStart\NewsFeedDisplay.vb,18,0,5,13,1,0,2,0,0,433,433.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\AppConfig.Designer.vb,76,20,5,51,1,0,2,0,0,2959,2.96 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\AppConfig.vb,104,43,25,36,1,0,7,0,0,4356,4.36 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\buttons\DropDownButton.vb,405,32,64,309,5,6,20,2,0,15886,15.89 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\buttons\NativeToolStripRenderer.vb,451,64,63,324,14,6,14,7,0,20608,20.61 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\ISaveSettings.vb,11,0,4,7,2,0,3,0,0,158,158.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\RawFileViewer.Designer.vb,118,26,5,87,1,0,2,0,0,4989,4.99 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\RawFileViewer.vb,48,0,10,38,1,0,4,0,0,1941,1.94 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\pageStart\PageStart.Designer.vb,242,47,5,190,1,0,2,0,0,12567,12.57 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\pageStart\PageStart.vb,116,3,22,91,1,0,11,0,0,4498,4.50 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\PlotConfig.Designer.vb,142,32,5,105,1,0,2,0,0,5889,5.89 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\PlotConfig.vb,229,19,48,162,1,0,19,0,0,8614,8.61 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\PresetProfile.Designer.vb,198,44,5,149,1,0,2,0,0,8335,8.34 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\PresetProfile.vb,58,0,15,43,1,0,4,0,0,2433,2.43 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\MolecularNetworking.Designer.vb,405,83,5,317,1,0,2,0,0,18104,18.10 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\Settings\MolecularNetworking.vb,68,0,11,57,1,0,3,0,0,3379,3.38 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PageSpectrumSearch.Designer.vb,293,77,5,211,1,0,2,0,0,14860,14.86 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\pages\toolkit\PageSpectrumSearch.vb,226,3,40,183,1,0,12,1,0,9143,9.14 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\settings\NetworkArguments.vb,17,0,6,11,1,6,0,0,0,486,486.00 B
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\settings\UISettings.vb,52,14,12,26,1,13,0,2,0,2024,2.02 KB
mzkit\src\mzkit\mzkit\mzkit_win32.vbproj,mzkit\application\settings\PrecursorSearchSettings.vb,55,0,16,39,5,9,0,2,0,1632,1.63 KB
