ID,class,category,subcategory,order,entry,name
C08869,O-glycosides,Cardiac glycosides,N/A,N/A,C08869,Helveticoside
C08870,O-glycosides,Cardiac glycosides,N/A,N/A,C08870,Labriformidin
C08871,O-glycosides,Cardiac glycosides,N/A,N/A,C08871,Labriformin
C13470,O-glycosides,Cardiac glycosides,N/A,N/A,C13470,Lanatoside C
C08874,O-glycosides,Cardiac glycosides,N/A,N/A,C08874,Lokundjoside
C17522,O-glycosides,Cardiac glycosides,N/A,N/A,C17522,Mallogenin-3-o-alpha-L-rhamnopyranoside
C08875,O-glycosides,Cardiac glycosides,N/A,N/A,C08875,Musaroside
C08876,O-glycosides,Cardiac glycosides,N/A,N/A,C08876,Neriifolin
C19987,O-glycosides,Cardiac glycosides,N/A,N/A,C19987,Oleandrin
C01443,O-glycosides,Cardiac glycosides,N/A,N/A,C01443,Ouabain
C17523,O-glycosides,Cardiac glycosides,N/A,N/A,C17523,Panogenin-3-o-alpha-L-rhamnopyranoside
C12816,O-glycosides,Cardiac glycosides,N/A,N/A,C12816,Proscillaridin
C08877,O-glycosides,Cardiac glycosides,N/A,N/A,C08877,Rhodexin A
C08878,O-glycosides,Cardiac glycosides,N/A,N/A,C08878,Sarmentoloside
C19988,O-glycosides,Cardiac glycosides,N/A,N/A,C19988,Strophanthidin
C16820,O-glycosides,Cardiac glycosides,N/A,N/A,C16820,k-Strophanthin-beta
C08881,O-glycosides,Cardiac glycosides,N/A,N/A,C08881,k-Strophanthoside
C08882,O-glycosides,Cardiac glycosides,N/A,N/A,C08882,Thevetin A
C08856,O-glycosides,Cardiac glycosides,N/A,N/A,C08856,Thevetin B
C08883,O-glycosides,Cardiac glycosides,N/A,N/A,C08883,Uscharidin
C08884,O-glycosides,Cardiac glycosides,N/A,N/A,C08884,Vernadigin
C08912,O-glycosides,Saponins,Steroid,,C08912,Sarsasapogenin 3-O-4G-rhamnosylsophoroside
C08921,O-glycosides,Saponins,Steroid,,C08921,Aescin
C08888,O-glycosides,Saponins,Steroid,,C08888,Avenacoside B
C11346,O-glycosides,Saponins,Steroid,,C11346,"16alpha,17beta-Estriol 17-(beta-D-glucuronide)"
C08889,O-glycosides,Saponins,Steroid,,C08889,Capsicoside A
C17544,O-glycosides,Saponins,Steroid,,C17544,Chikusetsusaponin Ia
C17553,O-glycosides,Saponins,Steroid,,C17553,Condurango glycoside A
C17768,O-glycosides,Saponins,Steroid,,C17768,Condurango glycoside A0
C08892,O-glycosides,Saponins,Steroid,,C08892,Convallamaroside
C08860,O-glycosides,Saponins,Steroid,,C08860,Decoside
C08895,O-glycosides,Saponins,Steroid,,C08895,Deltoside
C10803,O-glycosides,Saponins,Steroid,,C10803,Demissine
C00765,O-glycosides,Saponins,Steroid,,C00765,Digitonin
C08897,O-glycosides,Saponins,Steroid,,C08897,Dioscin
C20785,O-glycosides,Saponins,Steroid,,C20785,Eleutheroside A
C04859,O-glycosides,Saponins,Steroid,,C04859,"(20S,22S,25S)-22,25-Epoxyfurost-5-ene-3beta,26-diol 3-O-beta-D-glucoside"
C17468,O-glycosides,Saponins,Steroid,,C17468,Methylprotodioscin
C17024,O-glycosides,Saponins,Steroid,,C17024,Mosesin 4
C08885,O-glycosides,Saponins,Steroid,,C08885,Agavoside A
C08904,O-glycosides,Saponins,Steroid,,C08904,Officinalisnin I
C17041,O-glycosides,Saponins,Steroid,,C17041,Ophiopogonin A
C17038,O-glycosides,Saponins,Steroid,,C17038,Ophiopogonin B
C17042,O-glycosides,Saponins,Steroid,,C17042,Ophiopogonin D
C08905,O-glycosides,Saponins,Steroid,,C08905,Osladin
C16998,O-glycosides,Saponins,Steroid,,C16998,Pavoninin 1
C08908,O-glycosides,Saponins,Steroid,,C08908,Protogracillin
C17469,O-glycosides,Saponins,Steroid,,C17469,Pseudoprotodioscin
C08910,O-glycosides,Saponins,Steroid,,C08910,Ruscoside
C08911,O-glycosides,Saponins,Steroid,,C08911,Sarsaparilloside
C17536,O-glycosides,Saponins,Steroid,,C17536,Sibiricoside A
C17537,O-glycosides,Saponins,Steroid,,C17537,Sibiricoside B
C03641,O-glycosides,Saponins,Steroid,,C03641,Sterol 3-beta-D-glucoside
C08917,O-glycosides,Saponins,Steroid,,C08917,Trigonelloside C
C10796,O-glycosides,Saponins,Steroid,,C10796,alpha-Chaconine
C08921,O-glycosides,Saponins,Triterpenoid,,C08921,Aescin
C08920,O-glycosides,Saponins,Triterpenoid,,C08920,Abrusoside A
C08922,O-glycosides,Saponins,Triterpenoid,,C08922,Aridanin
C08923,O-glycosides,Saponins,Triterpenoid,,C08923,Arvensoside A
C15428,O-glycosides,Saponins,Triterpenoid,,C15428,Asiaticoside
C17797,O-glycosides,Saponins,Triterpenoid,,C17797,Astragaloside I
C17798,O-glycosides,Saponins,Triterpenoid,,C17798,Astragaloside II
C08924,O-glycosides,Saponins,Triterpenoid,,C08924,Astragaloside III
C08926,O-glycosides,Saponins,Triterpenoid,,C08926,Avenacin A-1
C08930,O-glycosides,Saponins,Triterpenoid,,C08930,Azukisaponin III
C08932,O-glycosides,Saponins,Triterpenoid,,C08932,Bayogenin 3-O-cellobioside
C08753,O-glycosides,Saponins,Triterpenoid,,C08753,Bruceoside A
C08933,O-glycosides,Saponins,Triterpenoid,,C08933,Camellidin I
C08934,O-glycosides,Saponins,Triterpenoid,,C08934,Camellidin II
C17545,O-glycosides,Saponins,Triterpenoid,,C17545,Chikusetsusaponin Ib
C17539,O-glycosides,Saponins,Triterpenoid,,C17539,Chikusetsusaponin III
C17540,O-glycosides,Saponins,Triterpenoid,,C17540,Chikusetsusaponin IV
C17543,O-glycosides,Saponins,Triterpenoid,,C17543,Chikusetsusaponin V
C17804,O-glycosides,Saponins,Triterpenoid,,C17804,Clematichinenoside A
C13837,O-glycosides,Saponins,Triterpenoid,,C13837,Dehydrosoyasaponin I
C08941,O-glycosides,Saponins,Triterpenoid,,C08941,Dianoside A
C02284,O-glycosides,Saponins,Triterpenoid,,C02284,Glycyrrhizinate
C08808,O-glycosides,Saponins,Triterpenoid,,C08808,Gratiogenin
C08947,O-glycosides,Saponins,Triterpenoid,,C08947,Gymnemic acid I
C08949,O-glycosides,Saponins,Triterpenoid,,C08949,Gypenoside XXV
C08953,O-glycosides,Saponins,Triterpenoid,,C08953,Hederagenin 3-O-arabinoside
C09765,O-glycosides,Iridoid glycosides,N/A,N/A,C09765,Agnuside
C17457,O-glycosides,Iridoid glycosides,N/A,N/A,C17457,Albiflorin
C09767,O-glycosides,Iridoid glycosides,N/A,N/A,C09767,Amarogentin
C09768,O-glycosides,Iridoid glycosides,N/A,N/A,C09768,Antirrhinoside
C09769,O-glycosides,Iridoid glycosides,N/A,N/A,C09769,Asperuloside
C09771,O-glycosides,Iridoid glycosides,N/A,N/A,C09771,Aucubin
C09773,O-glycosides,Iridoid glycosides,N/A,N/A,C09773,Catalpol
C09775,O-glycosides,Iridoid glycosides,N/A,N/A,C09775,Catalposide
C11668,O-glycosides,Iridoid glycosides,N/A,N/A,C11668,7-Dehydrologanin tetraacetate
C11672,O-glycosides,Iridoid glycosides,N/A,N/A,C11672,10-Deoxygeniposidic acid
C11664,O-glycosides,Iridoid glycosides,N/A,N/A,C11664,10-Deoxygeniposide tetraacetate
C11636,O-glycosides,Iridoid glycosides,N/A,N/A,C11636,7-Deoxyloganate
C11647,O-glycosides,Iridoid glycosides,N/A,N/A,C11647,Deoxyloganic acid tetraacetate
C11671,O-glycosides,Iridoid glycosides,N/A,N/A,C11671,Deutzioside
C11667,O-glycosides,Iridoid glycosides,N/A,N/A,C11667,8-epi-11-Hydroxyiridodial glucoside pentaacetate
C11648,O-glycosides,Iridoid glycosides,N/A,N/A,C11648,8-Epideoxyloganin
C11649,O-glycosides,Iridoid glycosides,N/A,N/A,C11649,8-Epideoxyloganic acid
C11650,O-glycosides,Iridoid glycosides,N/A,N/A,C11650,8-Epideoxyloganin tetraacetate
C11656,O-glycosides,Iridoid glycosides,N/A,N/A,C11656,8-Epiiridodial glucoside
C11652,O-glycosides,Iridoid glycosides,N/A,N/A,C11652,8-Epiiridotrial glucoside
C11658,O-glycosides,Iridoid glycosides,N/A,N/A,C11658,8-Epiiridodial glucoside tetraacetate
C11661,O-glycosides,Iridoid glycosides,N/A,N/A,C11661,7-Epiloganic acid
C11662,O-glycosides,Iridoid glycosides,N/A,N/A,C11662,7-Epiloganin tetraacetate
C09779,O-glycosides,Iridoid glycosides,N/A,N/A,C09779,Gardenoside
C09781,O-glycosides,Iridoid glycosides,N/A,N/A,C09781,Geniposide
C11673,O-glycosides,Iridoid glycosides,N/A,N/A,C11673,Geniposidic acid
C09783,O-glycosides,Iridoid glycosides,N/A,N/A,C09783,Harpagoside
C11659,O-glycosides,Iridoid glycosides,N/A,N/A,C11659,10-Hydroxyloganin
C11666,O-glycosides,Iridoid glycosides,N/A,N/A,C11666,11-Hydroxyiridodial glucoside pentaacetate
C11670,O-glycosides,Iridoid glycosides,N/A,N/A,C11670,Iridodial glucoside
C11653,O-glycosides,Iridoid glycosides,N/A,N/A,C11653,Iridotrial glucoside
C11657,O-glycosides,Iridoid glycosides,N/A,N/A,C11657,Iridodial glucoside tetraacetate
C17429,O-glycosides,Iridoid glycosides,N/A,N/A,C17429,Kanokoside B
C17431,O-glycosides,Iridoid glycosides,N/A,N/A,C17431,Kanokoside D
C11644,O-glycosides,Iridoid glycosides,N/A,N/A,C11644,Lamiide
C11645,O-glycosides,Iridoid glycosides,N/A,N/A,C11645,Lamioside
C17011,O-glycosides,Iridoid glycosides,N/A,N/A,C17011,Leonuridine
C01512,O-glycosides,Iridoid glycosides,N/A,N/A,C01512,Loganate
C01433,O-glycosides,Iridoid glycosides,N/A,N/A,C01433,Loganin
C11663,O-glycosides,Iridoid glycosides,N/A,N/A,C11663,Loganin pentaacetate
C09784,O-glycosides,Iridoid glycosides,N/A,N/A,C09784,Ipolamiide
C09788,O-glycosides,Iridoid glycosides,N/A,N/A,C09788,Monotropein
C12047,O-glycosides,Iridoid glycosides,N/A,N/A,C12047,Nanchangmycin
C09794,O-glycosides,Iridoid glycosides,N/A,N/A,C09794,Oleuropein
C09795,O-glycosides,Iridoid glycosides,N/A,N/A,C09795,Paederoside
C09959,O-glycosides,Iridoid glycosides,N/A,N/A,C09959,Paeoniflorin
C11640,O-glycosides,Iridoid glycosides,N/A,N/A,C11640,Patrinoside
C09797,O-glycosides,Iridoid glycosides,N/A,N/A,C09797,Plumieride
C17450,O-glycosides,Iridoid glycosides,N/A,N/A,C17450,Rehmaionoside A
C17451,O-glycosides,Iridoid glycosides,N/A,N/A,C17451,Rehmaionoside B
C17452,O-glycosides,Iridoid glycosides,N/A,N/A,C17452,Rehmaionoside C
C09798,O-glycosides,Iridoid glycosides,N/A,N/A,C09798,Scandoside methyl ester
C17634,O-glycosides,Iridoid glycosides,N/A,N/A,C17634,Schizonepetoside A
C17637,O-glycosides,Iridoid glycosides,N/A,N/A,C17637,Schizonepetoside D
C17638,O-glycosides,Iridoid glycosides,N/A,N/A,C17638,Schizonepetoside E
C01957,O-glycosides,Iridoid glycosides,N/A,N/A,C01957,Secologanate
C01852,O-glycosides,Iridoid glycosides,N/A,N/A,C01852,Secologanin
C11654,O-glycosides,Iridoid glycosides,N/A,N/A,C11654,Tarennoside
C17068,O-glycosides,Iridoid glycosides,N/A,N/A,C17068,Valerosidatum
C09802,O-glycosides,Iridoid glycosides,N/A,N/A,C09802,Verbenalin
C09802,O-glycosides,Iridoid glycosides,N/A,N/A,C09802,Verbenalin
C00212,N-glycosides,N/A,N/A,N/A,C00212,Adenosine
C00008,N-glycosides,N/A,N/A,N/A,C00008,ADP
C00020,N-glycosides,N/A,N/A,N/A,C00020,AMP
C00002,N-glycosides,N/A,N/A,N/A,C00002,ATP
C04302,N-glycosides,N/A,N/A,N/A,C04302,N-(5-Phospho-D-ribosyl)anthranilate
C22192,N-glycosides,N/A,N/A,N/A,C22192,Anthelmycin
C01268,N-glycosides,N/A,N/A,N/A,C01268,5-Amino-6-(5'-phosphoribosylamino)uracil
C11265,N-glycosides,N/A,N/A,N/A,C11265,8-Azaadenosine
C00055,N-glycosides,N/A,N/A,N/A,C00055,CMP
C02961,N-glycosides,N/A,N/A,N/A,C02961,Cytarabine
C00063,N-glycosides,N/A,N/A,N/A,C00063,CTP
C00239,N-glycosides,N/A,N/A,N/A,C00239,dCMP
C01304,N-glycosides,N/A,N/A,N/A,C01304,"2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one"
C05923,N-glycosides,N/A,N/A,N/A,C05923,"2,5-Diaminopyrimidine nucleoside triphosphate"
C18910,N-glycosides,N/A,N/A,N/A,C18910,"2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one"
C15563,N-glycosides,N/A,N/A,N/A,C15563,2-Amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one
C04640,N-glycosides,N/A,N/A,N/A,C04640,2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine
C19700,N-glycosides,N/A,N/A,N/A,C19700,4'-O-Demethylrebeccamycin
C16635,N-glycosides,N/A,N/A,N/A,C16635,5'-Deoxy-5-fluorocytidine
C04422,N-glycosides,N/A,N/A,N/A,C04422,N6-Alkylaminopurine-7-beta-D-glucoside
C11104,N-glycosides,N/A,N/A,N/A,C11104,Hymexazol N-glucoside
C00294,N-glycosides,N/A,N/A,N/A,C00294,Inosine
C00104,N-glycosides,N/A,N/A,N/A,C00104,IDP
C00130,N-glycosides,N/A,N/A,N/A,C00130,IMP
C00081,N-glycosides,N/A,N/A,N/A,C00081,ITP
C04583,N-glycosides,N/A,N/A,N/A,C04583,"6-Hydroxyl-1,6-dihydropurine ribonucleoside"
C16616,N-glycosides,N/A,N/A,N/A,C16616,6-Mercaptopurine ribonucleoside 5'-diphosphate
C16617,N-glycosides,N/A,N/A,N/A,C16617,6-Mercaptopurine ribonucleoside triphosphate
C05841,N-glycosides,N/A,N/A,N/A,C05841,Nicotinate D-ribonucleoside
C15586,N-glycosides,N/A,N/A,N/A,C15586,N-D-Ribosylpurine
C20463,N-glycosides,N/A,N/A,N/A,C20463,Purine deoxyribonucleoside
C16745,N-glycosides,N/A,N/A,N/A,C16745,Spongouridine
C03838,N-glycosides,N/A,N/A,N/A,C03838,5'-Phosphoribosylglycinamide
C04437,N-glycosides,N/A,N/A,N/A,C04437,1-(5-Phosphoribosyl)imidazole-4-acetate
C16744,N-glycosides,N/A,N/A,N/A,C16744,Spongothymidine
C16443,N-glycosides,N/A,N/A,N/A,C16443,trans-Zeatin-7-beta-D-glucoside
C05513,N-glycosides,N/A,N/A,N/A,C05513,Urate-3-ribonucleoside
C06836,S-glycosides,N/A,N/A,N/A,C06836,Auranofin
C06914,S-glycosides,N/A,N/A,N/A,C06914,Clindamycin
C21594,S-glycosides,N/A,N/A,N/A,C21594,Clindamycin palmitate
C06812,S-glycosides,N/A,N/A,N/A,C06812,Lincomycin
C14002,S-glycosides,N/A,N/A,N/A,C14002,Lincomycin hydrochloride
C02085,S-glycosides,N/A,N/A,N/A,C02085,Thioglucoside
C17274,S-glycosides,N/A,N/A,N/A,C17274,Glucobarbarin
C08401,S-glycosides,N/A,N/A,N/A,C08401,Glucoberteroin
C08412,S-glycosides,N/A,N/A,N/A,C08412,Glucoiberverin
C05837,S-glycosides,N/A,N/A,N/A,C05837,Glucobrassicin
C08409,S-glycosides,N/A,N/A,N/A,C08409,Glucoerucin
C17250,S-glycosides,N/A,N/A,N/A,C17250,Glucolesquerellin
C08417,S-glycosides,N/A,N/A,N/A,C08417,Gluconasturtiin
C08418,S-glycosides,N/A,N/A,N/A,C08418,Glucoputranjivin
C02153,S-glycosides,N/A,N/A,N/A,C02153,Glucotropaeolin
C01069,S-glycosides,N/A,N/A,N/A,C01069,Desulfoglucotropeolin
C16517,S-glycosides,N/A,N/A,N/A,C16517,Indolylmethyl-desulfoglucosinolate
C17244,S-glycosides,N/A,N/A,N/A,C17244,3-Methylthiopropyl-desulfoglucosinolate
C17248,S-glycosides,N/A,N/A,N/A,C17248,4-Methylthiobutyl-desulfoglucosinolate
C21650,S-glycosides,N/A,N/A,N/A,C21650,7-Methylthioheptyl-desulfoglucosinolate
C21746,S-glycosides,N/A,N/A,N/A,C21746,8-Methylthiooctyl-desulfoglucosinolate
C17254,S-glycosides,N/A,N/A,N/A,C17254,8-Methylthiooctyl glucosinolate
C17256,S-glycosides,N/A,N/A,N/A,C17256,2-Methylpropyl glucosinolate
C17240,S-glycosides,N/A,N/A,N/A,C17240,p-Hydroxybenzyldesulphoglucosinolate
C08422,S-glycosides,N/A,N/A,N/A,C08422,4-Hydroxyglucobrassicin
C08423,S-glycosides,N/A,N/A,N/A,C08423,4-Methoxyglucobrassicin
C08424,S-glycosides,N/A,N/A,N/A,C08424,Neoglucobrassicin
C08425,S-glycosides,N/A,N/A,N/A,C08425,Progoitrin
C08426,S-glycosides,N/A,N/A,N/A,C08426,Sinalbin
C08427,S-glycosides,N/A,N/A,N/A,C08427,Sinigrin
C08994,C-glycosides,N/A,N/A,N/A,C08994,Aloesin
C10305,C-glycosides,N/A,N/A,N/A,C10305,Barbaloin
C08996,C-glycosides,N/A,N/A,N/A,C08996,Biflorin
C11254,C-glycosides,N/A,N/A,N/A,C11254,Carmine
C10026,C-glycosides,N/A,N/A,N/A,C10026,Carlinoside
C22193,C-glycosides,N/A,N/A,N/A,C22193,Dapagliflozin
C22194,C-glycosides,N/A,N/A,N/A,C22194,Empagliflozin
C10042,C-glycosides,N/A,N/A,N/A,C10042,Fisetin 8-C-glucoside
C10420,C-glycosides,N/A,N/A,N/A,C10420,Genistein 8-C-glucoside
C16492,C-glycosides,N/A,N/A,N/A,C16492,8-C-Glucosylnaringenin
C10067,C-glycosides,N/A,N/A,N/A,C10067,Irisxanthone
C17778,C-glycosides,N/A,N/A,N/A,C17778,Isobarbaloin
C16979,C-glycosides,N/A,N/A,N/A,C16979,Isomangiferin
C01821,C-glycosides,N/A,N/A,N/A,C01821,Isoorientin
C03870,C-glycosides,N/A,N/A,N/A,C03870,Isoorientin 2''-O-rhamnoside
C05990,C-glycosides,N/A,N/A,N/A,C05990,Isoscoparine
C01714,C-glycosides,N/A,N/A,N/A,C01714,Isovitexin
C04199,C-glycosides,N/A,N/A,N/A,C04199,Isovitexin 2''-O-beta-D-glucoside
C16491,C-glycosides,N/A,N/A,N/A,C16491,Isovitexin 2''-O-arabinoside
C12629,C-glycosides,N/A,N/A,N/A,C12629,Isoswertisin 2''-rhamnoside
C10102,C-glycosides,N/A,N/A,N/A,C10102,Lucenin-2
C10075,C-glycosides,N/A,N/A,N/A,C10075,Lancerin
C10077,C-glycosides,N/A,N/A,N/A,C10077,Mangiferin
C10109,C-glycosides,N/A,N/A,N/A,C10109,Neocarlinoside
C10110,C-glycosides,N/A,N/A,N/A,C10110,Neoschaftoside
C10114,C-glycosides,N/A,N/A,N/A,C10114,Orientin
C10513,C-glycosides,N/A,N/A,N/A,C10513,Paniculatin
C10524,C-glycosides,N/A,N/A,N/A,C10524,Puerarin
C17057,C-glycosides,N/A,N/A,N/A,C17057,Puerarin xyloside
C22195,C-glycosides,N/A,N/A,N/A,C22195,Pyrazofurin
C08064,C-glycosides,N/A,N/A,N/A,C08064,Saponarin
C10181,C-glycosides,N/A,N/A,N/A,C10181,Schaftoside
C22197,C-glycosides,N/A,N/A,N/A,C22197,Semduramicin
C17834,C-glycosides,N/A,N/A,N/A,C17834,Spinosin
C10187,C-glycosides,N/A,N/A,N/A,C10187,Swertiajaponin
C17835,C-glycosides,N/A,N/A,N/A,C17835,Swertisin
C22196,C-glycosides,N/A,N/A,N/A,C22196,Tiazofurin
C01460,C-glycosides,N/A,N/A,N/A,C01460,Vitexin
C04024,C-glycosides,N/A,N/A,N/A,C04024,Vitexin 2''-O-beta-D-glucoside
C12628,C-glycosides,N/A,N/A,N/A,C12628,Vitexin 2''-O-beta-L-rhamnoside
C10195,C-glycosides,N/A,N/A,N/A,C10195,Vicenin-2
C10196,C-glycosides,N/A,N/A,N/A,C10196,Violanthin
