id,mz,rt,name
6451006,520.33872,479.56218817329,"unknown conserved[89.06/133.09/228.18/177.11/87.04]"
6454474,520.33857272727,479.5456931839,"unknown conserved[89.06/133.09/228.21/87.04/177.11]"
6460059,685.9078,551.19476606941,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6460160,740.4634,521.64999606705,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
6470798,564.35803333333,488.37306096649,"unknown conserved[89.06/133.09/87.04/177.11/86.10]"
6471585,696.4372,514.86462810135,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6476728,593.326371875,490.20740010834,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6477283,724.42915,515.19015219307,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
6477358,784.55798,528.85108711815,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
6482058,521.3577,479.59700419998,"unknown conserved[89.06/133.09/87.04/177.11/86.10]"
6487714,653.363925,507.48815825081,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
6487819,696.4366,516.53180124855,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6487924,770.40753333333,504.06059124565,"unknown conserved[89.06/133.09/177.11/87.04/228.19]"
6493409,729.9329,553.08089115715,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6493525,804.6035,927.94899203873,"unknown conserved[89.06/133.09/87.04/85.10/177.11]"
6497984,521.39152,479.36538913345,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6498966,724.4679,515.29406120872,"unknown conserved[89.06/133.09/87.04/177.11/229.15]"
6498977,729.9338,559.10447313881,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6499041,768.4945,522.23388221359,"unknown conserved[89.06/133.09/228.21/87.04/177.11]"
6499067,783.4698,572.37192728615,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
6499139,827.5051,576.90520432091,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
6509955,608.3886,498.07484009361,"unknown conserved[89.06/133.09/87.04/177.11/139.04]"
6509965,609.38915,499.79207923508,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6510221,740.4636,522.26857426262,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
6510338,820.5923,926.65009715652,"unknown conserved[89.06/133.09/87.04/177.11/117.09]"
6514795,476.40069166667,469.03364613152,"unknown conserved[89.06/133.09/177.11/87.04/228.20]"
6515459,652.39015,507.57098319626,"unknown conserved[89.06/133.09/228.21/87.04/177.11]"
6519327,415.2773,529.76393416023,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6520808,680.47496486486,506.95812609291,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
6520868,707.9208,554.44847395515,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6520900,724.43766,515.92093517876,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
6520907,729.9346,558.23642017937,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6520921,738.44718333333,564.74644115067,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6520923,739.4528,565.0695400486,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
6520954,768.5381,523.10640504456,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6525539,477.3318,467.49679234123,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6526138,696.398,514.81248428917,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6531192,565.32095,488.92065909004,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6531716,729.9338,557.02037623024,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6531727,738.44706666667,563.96015622711,"unknown conserved[89.06/133.09/87.04/177.11/130.09]"
6531790,784.56143333333,528.28741004562,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6536845,565.31955333333,489.30979826546,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6537085,609.33288387097,498.19999911881,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6537415,740.4631,521.64840915298,"unknown conserved[89.06/133.09/87.04/177.11/130.09]"
6537446,784.5656,529.27202823257,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
6542385,608.33951666667,498.25106194115,"unknown conserved[89.06/133.09/87.04/177.11/287.14]"
6542658,696.3982,514.90181806183,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
6547654,520.35054285714,477.90148308372,"unknown conserved[89.06/133.09/87.04/177.11/86.10]"
6554079,740.4633,521.69539120293,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6554136,784.58551,529.06223514175,"unknown conserved[89.06/133.09/87.04/86.10/177.11]"
6563875,433.3174375,454.36081411934,"unknown conserved[89.06/133.09/177.11/90.06/87.04]"
6565211,627.8846,558.21580722427,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6565315,653.4147,506.53450014687,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6565583,784.5613,529.67380311584,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6570170,521.379575,478.15634825325,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6571192,738.44693333333,552.32480623817,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6571237,776.5717,928.3183582077,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
6581423,564.3303,490.25564696884,"unknown conserved[89.06/133.09/177.11/87.04/228.20]"
6586936,521.37593333333,480.67097022629,"unknown conserved[89.06/133.09/87.04/177.11/86.10]"
6587547,696.4371,515.22573807335,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6593065,696.403,514.45262792206,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6593115,740.49295,522.7121451149,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6604074,608.32087142857,498.49547221756,"unknown conserved[89.06/133.09/87.04/287.14/177.11]"
6604210,652.3901,506.92043616867,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
6609787,701.1759,591.33944108582,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6609790,702.1831,589.91789009666,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
6609792,702.3976,591.0894601593,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
6609820,713.4411,593.5886812458,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
6609821,713.7762,593.33997919655,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6609851,729.9331,548.43209722137,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6609861,733.11373333333,594.23345925903,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
6609865,733.7834,595.34002211189,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6609927,773.9591,561.74519326782,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6609933,777.473,603.06190326309,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6614930,521.35358666667,479.62333729362,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6615597,784.56373333333,528.77187230682,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6620030,477.31493636364,468.08897330856,"unknown conserved[89.06/133.09/177.11/87.04/90.06]"
6621042,740.46943333333,521.59090330696,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
6625495,521.37311111111,479.32438805199,"unknown conserved[89.06/133.09/177.11/87.04/90.06]"
6626182,696.437,514.63513209915,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
6626250,740.4628,522.18052604294,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6626330,820.6155,926.52385404205,"unknown conserved[89.06/133.09/87.04/177.11/117.09]"
6631628,680.47458108108,507.37602093315,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
6631726,738.44715,565.10892012215,"unknown conserved[89.06/133.09/87.04/177.11/86.10]"
6637076,609.319455,498.0806210289,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6637286,707.921,552.90875103569,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6637342,751.9467,559.99475815392,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6637365,773.9606,563.54012801743,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6637388,784.58437777778,527.75214912987,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6642136,521.38274,479.56887819862,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6643075,696.4368,514.02452519035,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
6643077,697.4395,515.8395011673,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6643206,784.5546,528.40975620842,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
6648549,609.32605,498.65687801933,"unknown conserved[89.06/133.09/87.04/177.11/134.09]"
6648972,740.4637,521.68375613785,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6649016,784.55922,529.1014650116,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6649070,828.52635,535.50405099487,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
6660159,740.463,522.3439810524,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6664622,477.3216125,468.30023315048,"unknown conserved[89.06/133.09/177.11/87.04/90.06]"
6664929,521.38324545455,478.99504902458,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6665477,609.32635714286,497.77861096954,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
6665908,707.91905,554.89174296951,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6665952,724.4681,514.84917619324,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6665961,729.9329,558.45633604622,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6665987,739.4522,567.36280419922,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
6666050,782.5023,571.48015000916,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
6666053,783.56065,572.05162503815,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6676930,652.38313333333,506.81357910728,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6680137,371.251,514.4920130024,"unknown conserved[89.06/133.09/228.21/87.04/177.11]"
6682326,609.32776428571,497.25979497528,"unknown conserved[89.06/133.09/87.04/609.31/177.11]"
6682518,663.89453333333,538.30726292229,"unknown conserved[89.06/133.09/87.04/111.04/177.11]"
6682619,701.3991,595.37330796814,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6682620,701.748,596.51776602364,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6682621,702.1835,590.25801804161,"unknown conserved[89.06/133.09/87.04/177.11/113.06]"
6682633,707.92075,545.428257967,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6682680,733.11565,594.4793601284,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6682867,820.5922,927.79261806107,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
6687020,476.39305,467.04611327744,"unknown conserved[89.06/133.09/86.10/177.11/87.04]"
6687301,521.36950714286,479.30467321968,"unknown conserved[89.06/133.09/87.04/177.11/134.09]"
6688052,740.3971,521.63713433838,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6692726,520.31837333333,477.59691813087,"unknown conserved[89.06/133.09/87.04/177.11/86.10]"
6693198,609.3255125,498.69883110619,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
6693400,695.4257,559.22678902245,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
6693435,724.4561,515.24798514938,"unknown conserved[89.06/133.09/87.04/177.11/230.28]"
6693509,783.51331428571,570.76223018265,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
6693608,828.54455,535.46211102104,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6697966,520.33542,478.03012707329,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
6697973,521.33829285714,480.89367702103,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
6698501,609.32627272727,498.46694924927,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
6698788,696.42625,515.09981920815,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6703429,547.2804875,489.7129342804,"unknown conserved[89.06/133.09/87.04/86.10/177.11]"
6703848,636.416,498.58692410088,"unknown conserved[89.06/133.09/87.04/177.11/70.07]"
6704060,724.4684,515.33066513634,"unknown conserved[89.06/133.09/228.18/87.04/177.11]"
6704097,751.9462,559.35842731094,"unknown conserved[89.06/133.09/87.04/95.05/177.11]"
6704291,828.555725,534.89732530212,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6709933,682.4217,487.22875526047,"unknown conserved[89.06/133.09/87.04/177.11/101.06]"
6710001,707.9208,553.37870934105,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6710046,724.449,570.86230113602,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6710117,768.4742,577.45121123886,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
6710119,768.9782,579.20599033928,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6710121,770.43585,501.74439432716,"unknown conserved[89.06/133.09/177.11/87.04/101.06]"
6710123,771.477,504.53495528793,"unknown conserved[89.06/133.09/87.04/177.11/101.06]"
6710178,812.5535,528.54421522713,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6714938,503.2877,479.23411300278,"unknown conserved[89.06/133.09/87.04/86.10/177.11]"
6720420,521.38266,479.29510810471,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6721275,740.4636,521.9640109787,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6725870,477.3397875,468.11112525558,"unknown conserved[89.06/133.09/177.11/87.04/90.06]"
6726730,697.4404,515.79283216095,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6726797,740.4632,521.80829122162,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6731665,680.47828611111,507.14687016106,"unknown conserved[89.06/133.09/87.04/177.11/538.52]"
6731766,740.4917,521.74288919067,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
6737022,707.92,553.79607203102,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6737066,740.506625,521.73514797783,"unknown conserved[89.06/133.09/87.04/228.18/177.11]"
6737073,751.9468,560.77227714157,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6737107,784.57763333333,529.50139691925,"unknown conserved[89.06/133.09/87.04/177.11/785.41]"
6742022,521.37934,478.76320221519,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6742525,608.3852,499.19420530891,"unknown conserved[89.06/133.09/87.04/177.08]"
6742993,768.4752,577.60365727043,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6743026,784.581636,528.83754327393,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6747644,521.36893636364,479.93563320732,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6748363,740.45895,522.24016621208,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6753395,776.5715,928.91537692642,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
6753448,820.592475,928.05903699493,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6758247,592.371,549.80886795616,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6758718,695.426625,557.73471095657,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6758788,739.11883333333,564.59647801018,"unknown conserved[89.06/133.09/87.04/177.11/283.17]"
6758802,751.9473,560.84057595825,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6758819,768.48195,521.54283812141,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6758837,783.54955,570.35362913704,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6758910,828.5156,534.70137813187,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6764160,694.4211,540.87583735085,"unknown conserved[89.06/133.09/87.04/359.16/177.11]"
6764174,696.437,515.87868228054,"unknown conserved[89.06/133.09/87.04/177.11]"
6764185,707.9215,553.31374933815,"unknown conserved[89.06/133.09/87.04/95.05/177.11]"
6764223,729.9343,557.94913222885,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6764313,784.46085,529.08977224922,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6769562,663.8943,547.41877629852,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
6769602,680.4756483871,507.25772621727,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
6769654,724.44785,515.02912929153,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6769693,768.4941,522.93044831848,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
6775221,680.47582666667,507.18040516472,"unknown conserved[89.06/133.09/228.21/87.04/177.11]"
6775284,724.4362,515.27155997849,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
6775341,784.582244,528.30131509399,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6779629,521.37976666667,480.18454125023,"unknown conserved[89.06/133.09/228.20/177.11/87.04]"
6780351,820.60275,926.82489826775,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
6785373,565.3753625,488.75880410767,"unknown conserved[89.06/133.09/87.04/565.39/177.11]"
6785610,609.3211,498.52247502899,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
6785878,784.59195555556,529.02940204239,"unknown conserved[89.06/133.09/228.21/87.04/177.11]"
6790609,477.27175555556,467.85559990501,"unknown conserved[89.06/133.09/177.11/87.04/84.08]"
6791631,680.4424,507.13926198578,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
6791632,680.4228,565.08203890419,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6791671,695.3958,558.75646712875,"unknown conserved[89.06/133.09/87.04/177.11/239.15]"
6791729,729.9335,557.89966299629,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6791815,784.56246666667,528.41244890785,"unknown conserved[89.06/133.09/87.04/177.11/130.09]"
6791901,828.5157,535.40649798012,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6796470,477.29315,467.83324029541,"unknown conserved[89.06/133.09/177.11/90.06/87.04]"
6796711,521.37802727273,478.79745533562,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6797534,695.40623333333,558.59025528526,"unknown conserved[89.06/133.09/87.04/177.11/239.15]"
6797588,729.9341,557.23438122368,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6797756,828.5151,535.84112718201,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6802553,521.3779125,478.84632113075,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6803338,680.4426,507.00202801323,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6803376,695.406,558.98966410255,"unknown conserved[89.06/133.09/87.04/177.11/239.15]"
6803397,707.9207,553.79975798225,"unknown conserved[89.06/133.09/87.04/177.11/137.06]"
6803429,729.9341,557.84529497719,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6803460,751.9466,560.3844590435,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
6803591,828.5156,535.71206500626,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
6808071,477.27198571429,467.43095615005,"unknown conserved[89.06/133.09/177.11/84.08/87.04]"
6809115,680.4427,507.11399009323,"unknown conserved[89.06/133.09/87.04/177.11/130.09]"
6809201,729.93385,557.08248713112,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6809241,751.9467,560.52607920265,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6809378,828.516,535.24783327675,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6814158,521.3826,478.87856605148,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6814932,680.4222,565.52985909081,"unknown conserved[89.06/133.09/87.04/177.11/101.06]"
6814972,695.406,558.74365213013,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6815018,724.4681,515.49953701591,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
6815029,729.9333,557.67460610962,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6815064,751.9473,560.92839005089,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6815106,783.54966666667,570.95082905388,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6820602,695.413725,559.32636501884,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6820648,724.45855,515.50488307571,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6820690,751.9471,561.41006615257,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6820812,820.59545454545,926.11207106209,"unknown conserved[89.06/133.09/87.04/184.07/177.11]"
6820826,828.5435,536.13799407578,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6825212,477.258,467.82780912018,"unknown conserved[89.06/133.09/177.11/90.06/87.04]"
6825444,521.38138,478.59161832428,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6826049,635.31771428571,507.59874417877,"unknown conserved[89.06/133.09/87.04/86.10/177.11]"
6826188,680.4225,565.13533833122,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6826222,695.39535,558.5168352375,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6826248,707.9208,552.7371893177,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6826275,724.4681,515.83602931595,"unknown conserved[89.06/133.09/87.04/177.11/131.07]"
6826312,751.9473,560.19649412727,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6826326,768.475,578.25288012123,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
6826428,820.59948333333,926.86444928741,"unknown conserved[89.06/133.09/87.04/177.11/117.09]"
6826444,828.5159,535.34780433273,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6831095,521.3760625,478.55094220734,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6831879,695.39525,558.80702807999,"unknown conserved[89.06/133.09/87.04/177.11/239.15]"
6831905,707.9201,552.77177121735,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6831933,724.4676,514.60969212151,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6831941,729.9337,557.08874418831,"unknown conserved[89.06/133.09/87.04/111.04/177.11]"
6831990,768.5398,522.44036605453,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6832087,820.59768571429,926.09910705185,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
6832102,828.5153,534.56662108994,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6836729,521.37437777778,479.00571801758,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6837486,680.4423,506.86946704483,"unknown conserved[89.06/133.09/87.04/177.11/86.10]"
6837487,680.422,564.98089506721,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6837550,707.9203,553.49952318764,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6837733,820.59774285714,926.83447196579,"unknown conserved[89.06/133.09/87.04/177.11/117.09]"
6837750,828.5148,535.31810309982,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6842150,477.25287142857,467.66594317055,"unknown conserved[89.06/133.09/177.11/87.04/84.08]"
6842382,521.37604444444,478.67578723526,"unknown conserved[89.06/133.09/87.04/90.06/177.11]"
6843137,680.442,506.63970210648,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
6843138,680.4222,564.77085116005,"unknown conserved[89.06/133.09/87.04/177.11/101.06]"
6843189,695.40496666667,558.70510723686,"unknown conserved[89.06/133.09/87.04/177.11/239.15]"
6843209,708.49719574468,555.18373205757,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6843234,724.4678,514.72074320412,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6843241,729.9334,556.99034121132,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6843268,751.9464,560.1716120491,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6843292,768.48175,522.34537007904,"unknown conserved[89.06/133.09/87.04/177.11/228.18]"
6843299,776.5713,928.42076518631,"unknown conserved[89.06/133.09/85.10/87.04/177.11]"
6843396,828.5436,536.14491322136,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6845633,644.493,925.15599515533,"unknown conserved[89.06/133.09/228.20/177.11/87.04]"
6849970,520.33702857143,478.81237413979,"unknown conserved[89.06/133.09/228.18/87.04/177.11]"
6852230,432.33038181818,455.40524127579,"unknown conserved[89.06/133.09/228.19/177.11/87.04]"
6857856,652.41045,507.74696662521,"unknown conserved[89.06/133.09/87.04/177.11]"
6857923,680.442,507.40964415169,"unknown conserved[89.06/133.09/87.04/86.10/177.11]"
6857924,680.423,565.47610023117,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6857942,688.519,931.79871800041,"unknown conserved[89.06/133.09/85.10/177.11/87.04]"
6857959,696.4366,515.70549764729,"unknown conserved[89.06/133.09/87.04/177.11]"
6858079,784.57867037037,528.47997310257,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6858152,820.59863333333,926.65480401611,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
6862253,433.30955714286,457.83455112076,"unknown conserved[89.06/133.09/177.11/90.06/87.04]"
6862841,521.37216,479.4527991066,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6863593,680.4421,507.94902398682,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6863594,680.4219,566.01220610237,"unknown conserved[89.06/133.09/87.04/177.11/101.06]"
6863633,695.3951,559.0840370903,"unknown conserved[89.06/133.09/87.04/177.11/228.21]"
6863650,707.9205,553.63648107147,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6863685,729.9334,558.26253202057,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6863702,738.44673333333,564.88872101402,"unknown conserved[89.06/133.09/87.04/177.11/228.20]"
6863761,784.57749545455,529.09205415344,"unknown conserved[89.06/133.09/87.04/228.20/177.11]"
6863828,820.59836666667,927.35603811836,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
6868022,477.25016,468.47447016335,"unknown conserved[89.06/133.09/90.06/177.11/87.04]"
6869036,784.56503333333,529.35863807297,"unknown conserved[89.06/133.09/87.04/177.11/228.19]"
6869094,820.59883333333,928.56068017578,"unknown conserved[89.06/133.09/87.04/117.09/177.11]"
6873157,477.245075,468.31179025269,"unknown conserved[89.06/133.09/87.04/177.11/90.06]"
6873918,651.0662,553.14476420975,"unknown conserved[89.06/133.09/87.04/271.06/177.11]"
6874052,707.9205,554.85978129005,"unknown conserved[89.06/133.09/87.04/177.11/95.05]"
6874055,708.50075306122,555.35815909004,"unknown conserved[89.06/133.09/87.04/177.11/111.04]"
6874134,784.54863333333,529.96447112656,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6878719,740.50156666667,522.6887512455,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6882066,476.40505121951,468.03274300194,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
6882545,696.4255,514.91033794975,"unknown conserved[89.06/133.09/87.04/228.19/177.11]"
6891228,476.3062,468.17119815445,"unknown conserved[89.06/133.09/228.19/177.11/87.04]"
6895467,388.2618,441.52930929756,"unknown conserved[89.06/133.09/228.19/177.11/87.04]"
6895893,432.25034285714,455.78159620857,"unknown conserved[89.06/133.09/228.19/177.11/87.04]"
6896142,476.40516764706,468.49468925095,"unknown conserved[89.06/133.09/228.19/177.11/87.04]"
6899099,520.36558571429,479.60696604347,"unknown conserved[89.06/133.09/87.04/228.21/177.11]"
6904357,432.24425833333,455.81994202232,"unknown conserved[89.06/133.09/228.18/177.11/87.04]"
6904495,520.33861538462,480.01191213226,"unknown conserved[89.06/133.09/177.11/87.04/228.21]"
6907112,520.33899411765,479.84966924286,"unknown conserved[89.06/133.09/228.20/87.04/177.11]"
6907187,564.3582,490.49008228874,"unknown conserved[89.06/133.09/228.19/177.11/87.04]"
6910248,520.3359525,479.81859924889,"unknown conserved[89.06/133.09/228.19/87.04/177.11]"
