ID,class,category,subcategory,order,entry,name
C19282,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19282,N-Nitrosomethylvinylamine
C19283,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19283,N-Nitrosomorpholine
C19284,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19284,N-Nitrosopiperidine
C19285,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19285,N-Nitrosopyrrolidine
C19286,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19286,N-Nitrososarcosine
C09955,Group 2B: Possibly carcinogenic to humans,Compounds,,,C09955,Ochratoxin A
C19287,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19287,Oil Orange SS
C07359,Group 2B: Possibly carcinogenic to humans,Compounds,,,C07359,Oxazepam
C19288,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19288,Palygorskite (fibre > 5 micrometres)
C19289,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19289,Panfuran S
C19290,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19290,Phenazopyridine hydrochloride
C07434,Group 2B: Possibly carcinogenic to humans,Compounds,,,C07434,Phenobarbital
C14286,Group 2B: Possibly carcinogenic to humans,Compounds,,,C14286,Phenolphthalein
C07436,Group 2B: Possibly carcinogenic to humans,Compounds,,,C07436,Phenoxybenzamine hydrochloride
C19291,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19291,Phenyl glycidyl ether
C07443,Group 2B: Possibly carcinogenic to humans,Compounds,,,C07443,Phenytoin
C16038,Group 2B: Possibly carcinogenic to humans,Compounds,,,C16038,PhIP
C19203,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19203,Poligeenan
C19293,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19293,Ponceau 3R
C19294,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19294,Ponceau MX
C19295,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19295,Potassium bromate
C19296,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19296,"1,3-Propane sultone"
C19297,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19297,Propiolactone
C15508,Group 2B: Possibly carcinogenic to humans,Compounds,,,C15508,"1,2-Propylene oxide"
C07569,Group 2B: Possibly carcinogenic to humans,Compounds,,,C07569,Propylthiouracil
C10375,Group 2B: Possibly carcinogenic to humans,Compounds,,,C10375,Riddelline
C10490,Group 2B: Possibly carcinogenic to humans,Compounds,,,C10490,Safrole
C19298,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19298,Sodium ortho-phenylphenate
C00961,Group 2B: Possibly carcinogenic to humans,Compounds,,,C00961,Sterigmatocystin
C07313,Group 2B: Possibly carcinogenic to humans,Compounds,,,C07313,Streptozocin
C07083,Group 2B: Possibly carcinogenic to humans,Compounds,,,C07083,Styrene
C19096,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19096,Sulfallate
C19292,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19292,Talc
C14705,Group 2B: Possibly carcinogenic to humans,Compounds,,,C14705,"1,1,1,2-Tetrachloroethane"
C19534,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19534,"1,1,2,2-Tetrachloroethane"
C19299,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19299,Tetrafluoroethylene
C19300,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19300,Tetranitromethane
C19302,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19302,Thioacetamide
C19303,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19303,"4,4'-Thiodianiline"
C19304,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19304,Thiouracil
C13409,Group 2B: Possibly carcinogenic to humans,Compounds,,,C13409,Titanium dioxide
C19560,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19560,Toluene diisocyanates
C15470,Group 2B: Possibly carcinogenic to humans,Compounds,,,C15470,Toxaphene
C11150,Group 2B: Possibly carcinogenic to humans,Compounds,,,C11150,Trichloroacetate
C19305,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19305,Trichlormethine
C19306,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19306,Trp-P-1
C14416,Group 2B: Possibly carcinogenic to humans,Compounds,,,C14416,Trp-P-2
C19307,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19307,Trypan Blue
C11686,Group 2B: Possibly carcinogenic to humans,Compounds,,,C11686,Uracil mustard
C19308,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19308,Vanadium pentoxide
C19309,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19309,Vinyl acetate
C19310,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19310,4-Vinylcyclohexene
C19311,Group 2B: Possibly carcinogenic to humans,Compounds,,,C19311,4-Vinylcyclohexene diepoxide
C07207,Group 2B: Possibly carcinogenic to humans,Compounds,,,C07207,Zalcitabine
C07210,Group 2B: Possibly carcinogenic to humans,Compounds,,,C07210,Zidovudine
C19312,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19312,Acenaphthene
C19314,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19314,Acepyrene
C06810,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06810,Acyclovir
C19315,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19315,Acridine orange
C19554,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19554,Acriflavinium chloride
C01471,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C01471,Acrolein
C00511,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C00511,Acrylic acid
C06770,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06770,Actinomycin D
C01550,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C01550,Agaritine
C11015,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C11015,Aldicarb
C07552,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07552,Aldrin
C19316,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19316,Allyl chloride
C19317,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19317,Allyl isothiocyanate
C19318,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19318,Allyl isovalerate
C14760,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14760,Amaranth
C19319,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19319,5-Aminoacenaphthene
C14444,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14444,2-Aminoanthraquinone
C00568,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C00568,4-Aminobenzoate
C19320,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19320,1-Amino-2-methylanthraquinone
C19321,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19321,2-Amino-4-nitrophenol
C19322,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19322,2-Amino-5-nitrophenol
C19323,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19323,4-Amino-2-nitrophenol
C19324,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19324,2-Amino-5-nitrothiazole
C19325,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19325,11-Aminoundecanoic acid
C11261,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C11261,Amitrole
C06574,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06574,Ampicillin
C09060,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C09060,Angelicin (plus ultraviolet A radiation)
C00292,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C00292,Aniline
C19326,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19326,para-Anisidine
C19327,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19327,Anthanthrene
C14315,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14315,Anthracene
C00108,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C00108,Anthranilate
C19328,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19328,Antimony trisulfide
C19329,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19329,Apholate
C19330,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19330,para-Aramid fibrils
C19331,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19331,Arsenobetaine
C06551,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06551,Atrazine
C08193,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C08193,Aurothioglucose
C19332,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19332,2-(1-Aziridinyl)ethanol
C19333,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19333,Aziridyl benzoquinone
C19334,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19334,Azobenzene
C19335,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19335,11H-Benz[bc]aceanthrylene
C19336,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19336,Benz[l]aceanthrylene
C19337,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19337,Benz[a]acridine
C19338,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19338,Benz[c]acridine
C19339,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19339,Benzo[b]chrysene
C19340,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19340,Benzo[g]chrysene
C19341,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19341,Benzo[a]fluoranthene
C19342,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19342,Benzo[ghi]fluoranthene
C19343,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19343,Benzo[a]fluorene
C14384,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14384,Benzo[b]fluorene
C19344,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19344,Benzo[c]fluorene
C20124,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C20124,"Benzo[b]naphtho[2,1-d]thiophene"
C14318,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14318,Benzo[ghi]perylene
C14435,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14435,Benzo[e]pyrene
C19345,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19345,para-Benzoquinone dioxime
C19346,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19346,Benzoyl peroxide
C15513,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C15513,Benzyl acetate
C19347,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19347,Bis(1-aziridinyl)morpholinophosphine sulfide
C14688,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14688,Bis(2-chloroethyl)ether
C19348,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19348,"1,2-Bis(chloromethoxy)ethane"
C19349,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19349,"1,4-Bis(chloromethoxymethyl)benzene"
C19350,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19350,Bis(2-chloro-1-methylethyl)ether
C19351,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19351,"Bis(2,3-epoxycyclopentyl)ether"
C14348,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14348,Bisphenol A diglycidyl ether
C13725,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C13725,Patent blue
C19352,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19352,Brilliant Blue
C19353,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19353,Bromochloroacetonitrile
C19354,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19354,Bromoethane
C14707,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14707,Bromoform
C19355,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19355,2-Butoxyethanol
C19356,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19356,1-tert-Butoxy-2-propanol
C10921,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C10921,Butyl acrylate
C14693,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14693,Butylhydroxytoluene
C14211,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14211,Butylbenzyl phthalate
C01770,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C01770,gamma-Butyrolactone
C07481,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07481,Caffeine
C16778,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C16778,Cantharidin
C14438,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14438,Captan
C07491,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07491,Carbaryl
C19357,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19357,3-Carbethoxypsoralen
C19358,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19358,Carmoisine
C08818,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C08818,"Carrageenan, native"
C19359,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19359,Chloramine
C14746,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14746,Chlordimeform
C19360,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19360,Chloroacetonitrile
C14574,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14574,Chlorobenzilate
C14692,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14692,Chlorodibromomethane
C19361,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19361,Chlorodifluoromethane
C18248,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C18248,Chloroethane
C19362,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19362,Chlorofluoromethane
C19363,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19363,3-Chloro-2-methylpropene
C19365,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19365,4-Chloro-meta-phenylenediamine
C14407,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14407,2-Chloronitrobenzene
C19364,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19364,1-Chloro-3-nitrobenzene
C14456,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14456,4-Chloronitrobenzene
C14506,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14506,Chlorpropham
C07625,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07625,Chloroquine
C19366,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19366,5-Chloro-ortho-toluidine
C19367,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19367,"2-Chloro-1,1,1-trifluoroethane"
C00187,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C00187,Cholesterol
C06268,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06268,"Chromium, metallic"
C19368,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19368,Chromium (III)
C19369,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19369,Chrysoidine
C19370,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19370,CI Acid Orange 3
C19371,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19371,CI Acid Orange 20
C19372,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19372,CI Orange G
C19373,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19373,CI Pigment Red 3
C06952,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06952,Cimetidine
C19374,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19374,Cinnamyl anthranilate
C16765,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C16765,Citrinin
C06916,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06916,Clofibrate
C08161,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C08161,Clomiphene citrate
C18879,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C18879,Copper 8-hydroxyquinoline
C19375,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19375,Coronene
C05851,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C05851,Coumarin
C19376,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19376,meta-Cresidine
C19377,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19377,Crotonaldehyde
C19378,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19378,Cyclamate
C19379,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19379,Cyclochlorotine
C00414,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C00414,Cyclohexanone
C19380,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19380,4H-Cyclopenta[def]chrysene
C19381,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19381,"5,6-Cyclopenteno-1,2-benzanthracene"
C19382,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19382,D and C Red No. 9
C07666,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07666,Dapsone
C19383,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19383,Decabromodiphenyl oxide
C10985,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C10985,Deltamethrin
C09747,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C09747,Deoxynivalenol
C17380,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C17380,Diacetylaminoazotoluene
C19094,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19094,Diallat
C19384,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19384,"1,2-Diamino-4-nitrobenzene"
C19385,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19385,"1,4-Diamino-2-nitrobenzene"
C19386,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19386,"2,5-Diaminotoluene"
C06948,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06948,Diazepam
C19387,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19387,Diazomethane
C19388,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19388,"Dibenz[a,c]anthracene"
C19389,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19389,"Dibenz[a,j]anthracene"
C07732,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07732,Dibenzo-p-dioxin
C19390,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19390,"Dibenzo[a,e]fluoranthene"
C19391,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19391,"13H-Dibenzo[a,g]fluorene"
C19392,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19392,"Dibenzo[h,rst]pentaphene"
C19393,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19393,"Dibenzo[a,e]pyrene"
C19394,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19394,"Dibenzo[e,l]pyrene"
C20125,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C20125,Dibenzothiophene
C19395,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19395,Dichloroacetonitrile
C11089,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C11089,Dichloroacetylene
C14328,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14328,"1,2-Dichlorobenzene"
C19397,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19397,"1,3-Dichlorobenzene"
C19398,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19398,"trans-1,4-Dichlorobutene"
C19399,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19399,"2,6-Dichloro-para-phenylenediamine"
C19034,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19034,"1,2-Dichloropropane"
C14301,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14301,Dicofol
C06953,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06953,Didanosine
C13718,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C13718,Dieldrin
C14240,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14240,Di(2-ethylhexyl) adipate
C19400,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19400,"N,N'-Diethylthiourea"
C19401,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19401,Dihydroaceanthrylene
C19402,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19402,Dimethoxane
C19403,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19403,"3,3'-Dimethoxybenzidine-4,4'-diisocyanate"
C19404,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19404,"4,4'-Dimethylangelicin (plus ultraviolet A radiation)"
C19405,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19405,"4,5'-Dimethylangelicin (plus ultraviolet A radiation)"
C02846,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C02846,"N,N-Dimethylaniline"
C03134,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C03134,"N,N-Dimethylformamide"
C19406,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19406,Dimethyl hydrogen phosphite
C19407,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19407,"1,4-Dimethylphenanthrene"
C19409,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19409,Dinitrosopentamethylenetetramine
C19410,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19410,"3,5-Dinitrotoluene"
C19411,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19411,"2,4'-Diphenyldiamine"
C19412,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19412,Disperse Yellow 3
C01692,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C01692,Disulfiram
C06831,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06831,Dithranol
C19413,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19413,Doxefazepam
C19414,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19414,Doxylamine succinate
C14296,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14296,Droloxifene
C19415,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19415,Dulcin
C18124,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C18124,Endrin
C19416,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19416,Eosin
C19417,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19417,"3,4-Epoxy-6-methylcyclohexylmethyl-3,4-epoxy-6- methylcyclo-hexanecarboxylate"
C19418,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19418,"cis-9,10-Epoxystearic acid"
C06981,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06981,Estazolam
C07665,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07665,Ethionamide
C06547,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C06547,Ethylene
C19419,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19419,Ethylene sulfide
C14398,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14398,Ethylenethiourea
C19420,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19420,2-Ethylhexyl acrylate
C19421,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19421,Ethyl selenac
C19570,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19570,Ethyl tellurac
C10453,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C10453,Eugenol
C19422,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19422,Evans blue
C19423,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19423,Fast Green FCF
C18937,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C18937,Fenaminosulf
C10988,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C10988,Fenvalerate
C11223,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C11223,Ferbam
C19424,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19424,Ferric oxide
C18853,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C18853,Fluometuron
C19425,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19425,Fluoranthene
C07715,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07715,Fluorene
C07649,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07649,5-Fluorouracil
C07999,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07999,Furazolidone
C14279,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C14279,Furfural
C07017,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07017,Furosemide
C19583,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19583,Fusarenone X
C07020,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07020,Gemfibrozil
C19426,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19426,Glycidyl oleate
C19427,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19427,Glycidyl stearate
C19428,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19428,Guinea Green B
C08305,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C08305,Gyromitrin
C19555,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19555,Hematite	Lung
C19429,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19429,HC Blue No. 2
C19430,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19430,HC Red No. 3
C19431,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19431,HC Yellow No. 4
C11091,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C11091,Hexachlorobutadiene
C08039,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C08039,Hexachlorophene
C01319,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C01319,Hg
C19432,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19432,Hycanthone mesylate
C07040,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07040,Hydralazine
C01327,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C01327,Hydrochloric acid
C07041,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C07041,Hydrochlorothiazide
C00027,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C00027,Hydrogen peroxide
C00530,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C00530,Hydroquinone
C19433,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19433,4-Hydroxyazobenzene
C19434,Group 3: Not classifiable as to its carcinogenicity to humans,Compounds,,,C19434,8-Hydroxyquinoline
