GenericArticleId,RelevanceScore,PMID,DOI,PublicationDate,IsReview,Title,Author,Journal,Citation,ChemicalName,DiseaseName,GeneSymbolName,u,v,NeighborName,OrderingByCooccurrenceScore,QueryArticleCount,NeighborArticleCount,TotalArticleCount,EffectiveTotalArticleCount,ArticleCount,CooccurrenceScore
4523899,255,31711580,10.1016/j.transproceed.2019.04.099,2019-11-01,FALSE,Early Aspirin Nonresponders Identification by Routine Use of Aggregometry Test in Patients With Left Ventricle Assist Devices Reduces the Risk of Pump Thrombosis,"A Montalto, M Comisso, A Cammardella, Francesca Nicolò, R Gherli, A Palermo, F Pulcinelli, F Musumeci",Transplantation proceedings,2019 Nov; 51(9):2986-2990,,,,2244,5472,Ticlopidine,TRUE,60946,2564,34603510,12151058,1251,64905
5233680,255,33370282,10.1371/journal.pone.0242466,2020-01-01,FALSE,"Efficacy of aspirin, clopidogrel, and ticlopidine in stroke prevention: A population-based case-cohort study in Taiwan","Yi-Sin Wong, Ching-Fang Tsai, Yueh-Han Hsu, Cheung-Ter Ong",PloS one,2020; 15(12):e0242466,,,,2244,5472,Ticlopidine,TRUE,60946,2564,34603510,12151058,1251,64905
3464452,165,35300625,10.1186/s12886-022-02323-z,2022-03-17,FALSE,Effect of anticoagulant/antiplatelet therapy on the development and progression of diabetic retinopathy,"Chi-Juei Jeng, Yi-Ting Hsieh, Cheng-Li Lin, I-Jong Wang",BMC ophthalmology,2022 Mar; 22(1):127,,,,2244,5472,Ticlopidine,TRUE,60946,2564,34603510,12151058,1251,64905
3630328,165,35470408,NULL,2022-12-30,FALSE,"Antiplatelets and Anticoagulants in Ischemic Stroke,Transient Ischaemic Attack: A Practice Survey Among Singapore Neurologists",Narayanaswamy Venketasubramanian,Acta neurologica Taiwanica,2022 Dec; 31(4)(?):154-160,,,,2244,5472,Ticlopidine,TRUE,60946,2564,34603510,12151058,1251,64905
5456843,165,33993103,10.2196/28763,2021-11-01,FALSE,Detecting Adverse Drug Events Through the Chronological Relationship Between the Medication Period and the Presence of Adverse Reactions From Electronic Medical Record Systems: Observational Study,"Kei Teramoto, Toshihiro Takeda, Naoki Mihara, Yoshie Shimai, Shirou Manabe, Shigeki Kuwata, Hiroshi Kondoh, Yasushi Matsumura",JMIR medical informatics,2021 Nov; 9(11):e28763,,,,2244,5472,Ticlopidine,TRUE,60946,2564,34603510,12151058,1251,64905
5034517,160,32819249,10.2174/1570161118666200820141131,2021-01-01,FALSE,Efficacy and Safety of Antiplatelet Therapies in Symptomatic Peripheral Artery Disease: A Systematic Review and Network Meta-Analysis,"Marco De Carlo, Giovanni Di Minno, Tobias Sayre, Mir Sohail Fazeli, Gaye Siliman, Claudio Cimminiello",Current vascular pharmacology,2021; 19(5):542-555,,,,2244,5472,Ticlopidine,TRUE,60946,2564,34603510,12151058,1251,64905
5649574,160,34268366,10.21037/atm-20-7951,2021-05-01,FALSE,Antiplatelet regimens for Asian patients with ischemic stroke or transient ischemic attack: a systematic review and network meta-analysis,"Seung Jin Jung, Sung-Ryul Shim, Bum Joon Kim, Jin-Man Jung",Annals of translational medicine,2021 May; 9(9):753,,,,2244,5472,Ticlopidine,TRUE,60946,2564,34603510,12151058,1251,64905
4620063,270,31957518,10.1080/09537104.2020.1714574,2021-01-02,TRUE,Novel approaches to P2Y12 inhibition and aspirin dosing,"William A E Parker, Robert F Storey",Platelets,2021 Jan; 32(1):7-14,,,,2244,9871419,Ticagrelor,TRUE,60946,3392,34603510,12151058,1276,64013
5071249,270,32921373,10.1016/j.iccl.2020.06.003,2020-10-01,TRUE,The Role of Aspirin After High-Risk Percutaneous Coronary Intervention: The Ticagrelor with Aspirin or Alone in High-Risk Patients After Coronary Intervention Clinical Trial Experience,"Zain Ul Abideen Asad, Usman Baber",Interventional cardiology clinics,2020 10; 9(4):489-498,,,,2244,9871419,Ticagrelor,TRUE,60946,3392,34603510,12151058,1276,64013
5806525,270,34692677,10.3389/fcell.2021.716302,2021-01-01,TRUE,Aspirin or Ticagrelor in Staphylococcus aureus Infective Endocarditis: Where Do We Stand?,"Kirsten Leeten, Nicolas Jacques, Patrizio Lancellotti, Cécile Oury",Frontiers in cell and developmental biology,2021; 9(?):716302,,,,2244,9871419,Ticagrelor,TRUE,60946,3392,34603510,12151058,1276,64013
3229732,265,34961950,10.1111/jocs.16189,2021-12-27,FALSE,Ticagrelor versus aspirin and vein graft patency after coronary bypass: A randomized trial,"Alexander Kulik, Amy M Abreu, Viviana Boronat, Nicholas T Kouchoukos, Marc Ruel",Journal of cardiac surgery,2021 Dec; ?(?):,,,,2244,9871419,Ticagrelor,TRUE,60946,3392,34603510,12151058,1276,64013
3416893,265,35171384,10.1007/s10557-022-07327-x,2022-02-16,FALSE,Do We Really Need Aspirin Loading for STEMI?,"Regina Ye, Hani Jneid, Mahboob Alam, Barry F Uretsky, Dan Atar, Masafumi Kitakaze, Sean M Davidson, Derek M Yellon, Yochai Birnbaum",Cardiovascular drugs and therapy,2022 Feb; ?(?):,,,,2244,9871419,Ticagrelor,TRUE,60946,3392,34603510,12151058,1276,64013
259667,265,29414455,10.1016/j.rmed.2018.01.002,2018-02-01,TRUE,Aspirin exacerbated respiratory disease: Current topics and trends,"José Carlos Rodríguez-Jiménez, Fernanda Judith Moreno-Paz, Luis Manuel Terán, Eduardo Guaní-Guerra",Respiratory medicine,2018 02; 135(?):62-75,,,,2244,54675850,Salicylate,TRUE,60946,7915,34603510,12151058,1410,63412
3797613,265,35894537,10.5152/iao.2022.21485,2022-07-01,FALSE,Downbeat Nystagmus and Bilateral Sudden Hearing Loss by Suicidal Aspirin Intoxication,"Heamin Noh, Dong-Han Lee, Jung Eun Shin, Chang-Hee Kim",The journal of international advanced otology,2022 Jul; 18(4):378-380,,,,2244,54675850,Salicylate,TRUE,60946,7915,34603510,12151058,1410,63412
3809350,265,35926656,10.1016/j.jid.2022.07.011,2022-08-02,FALSE,Aspirin Protects against UVB-Induced DNA Damage through Activation of AMP Kinase,"Hafeez Rahman, Tong Liu, Sajjad Askaryar, Douglas Grossman",The Journal of investigative dermatology,2022 Aug; ?(?):,,,,2244,54675850,Salicylate,TRUE,60946,7915,34603510,12151058,1410,63412
3900671,265,30391545,10.1016/j.vph.2018.10.008,2019-02-01,TRUE,The first 3500 years of aspirin history from its roots - A concise summary,"Maria Rosa Montinari, Sergio Minelli, Raffaele De Caterina",Vascular pharmacology,2019 02; 113(?):1-8,,,,2244,54675850,Salicylate,TRUE,60946,7915,34603510,12151058,1410,63412
5451538,265,33978350,10.23736/s2724-606x.21.04827-2,2021-12-01,FALSE,Effect of L-arginine supplementation in pregnant women with chronic hypertension and previous placenta vascular disorders receiving Aspirin prophylaxis: a randomized control trial,"Francesca Monari, Daniela Menichini, Lucrezia Pignatti, Laura Basile, Fabio Facchinetti, Isabella Neri",Minerva obstetrics and gynecology,2021 Dec; 73(6):782-789,,,,2244,54675850,Salicylate,TRUE,60946,7915,34603510,12151058,1410,63412
5823428,265,34742142,10.1016/j.thromres.2021.10.021,2021-12-01,FALSE,Serum thromboxane B2 but not soluble P-selectin levels identify ischemic stroke patients with persistent platelet reactivity while on aspirin therapy,"Pandarisamy Sundaravadivel, Rita Christopher, Nitin Ramanujam, Sadanandavalli Retnaswami Chandra",Thrombosis research,2021 Dec; 208(?):92-98,,,,2244,54675850,Salicylate,TRUE,60946,7915,34603510,12151058,1410,63412
5835772,265,34775204,10.1016/j.bioorg.2021.105466,2021-12-01,FALSE,Synthesis of aspirin-curcumin mimic conjugates of potential antitumor and anti-SARS-CoV-2 properties,"Aladdin M Srour, Siva S Panda, Ahmed Mostafa, Walid Fayad, May A El-Manawaty, Ahmed A F Soliman, Yassmin Moatasim, Ahmed El Taweel, Mohamed F Abdelhameed, Mohamed S Bekheit, Mohamed A Ali, Adel S Girgis",Bioorganic chemistry,2021 12; 117(?):105466,,,,2244,54675850,Salicylate,TRUE,60946,7915,34603510,12151058,1410,63412
5629010,270,34209594,10.3390/ijms22136985,2021-06-29,TRUE,The Road to Low-Dose Aspirin Therapy for the Prevention of Preeclampsia Began with the Placenta,"Scott W Walsh, Jerome F Strauss",International journal of molecular sciences,2021 Jun; 22(13):,,,,2244,114873,Thromboxane,TRUE,60946,9819,34603510,12151058,1384,60414
1248411,265,29512148,10.1111/bph.14196,2019-04-01,TRUE,Eicosanoids in platelets and the effect of their modulation by aspirin in the cardiovascular system (and beyond),"Marilena Crescente, Laura Menke, Melissa V Chan, Paul C Armstrong, Timothy D Warner",British journal of pharmacology,2019 04; 176(8):988-999,,,,2244,114873,Thromboxane,TRUE,60946,9819,34603510,12151058,1384,60414
3398110,265,35121011,10.1016/j.neuint.2022.105301,2022-02-01,FALSE,The effect of clopidogrel and aspirin on the severity of traumatic brain injury in a rat model,"Firas Kobeissy, Khalil Mallah, Kazem Zibara, Fatima Dakroub, Zeinab Dalloul, Mohammad Nasser, Leila Nasrallah, Zahraa Mallah, Ghewa A El-Achkar, Naify Ramadan, Wael Mohamed, Stefania Mondello, Eva Hamade, Aida Habib",Neurochemistry international,2022 Feb; ?(?):105301,,,,2244,114873,Thromboxane,TRUE,60946,9819,34603510,12151058,1384,60414
3711164,265,35660296,10.1016/j.jacc.2022.04.034,2022-05-24,FALSE,Association of Thromboxane Generation With Survival in Aspirin Users and Nonusers,"Jeffrey J Rade, Bruce A Barton, Ramachandran S Vasan, Shari S Kronsberg, Vanessa Xanthakis, John F Keaney, Naomi M Hamburg, Nikolaos Kakouros, Thomas A Kickler",Journal of the American College of Cardiology,2022 May; ?(?):,,,,2244,114873,Thromboxane,TRUE,60946,9819,34603510,12151058,1384,60414
4384059,265,31669590,10.1016/j.ejphar.2019.172762,2020-01-05,TRUE,Aspirin and its pleiotropic application,"Jolanta Hybiak, Izabela Broniarek, Gerard Kiryczyński, Laura D Los, Jakub Rosik, Filip Machaj, Hubert Sławiński, Kornelia Jankowska, Elżbieta Urasińska",European journal of pharmacology,2020 Jan; 866(?):172762,,,,2244,114873,Thromboxane,TRUE,60946,9819,34603510,12151058,1384,60414
5799789,265,34676969,10.1002/pbc.29413,2022-02-01,FALSE,Urinary 11-dehydrothromboxane B2 aspirin efficacy testing is sensitive to perioperative inflammation in pediatric solid-organ transplant patients,"Alexander A Boucher, Brenton J Francisco, Amanda Pfeiffer, Matthew Martin, Janine Martin, Amy Shova, Jaimie D Nathan, Gregory M Tiao, Lori Luchtman-Jones",Pediatric blood & cancer,2022 Feb; 69(2):e29413,,,,2244,114873,Thromboxane,TRUE,60946,9819,34603510,12151058,1384,60414
5805160,265,34688694,10.1016/j.lfs.2021.120073,2021-12-01,FALSE,"Comparative study on the effect of aspirin, TP receptor antagonist and TxA2 synthase inhibitor on the vascular tone of human saphenous vein and internal mammary artery","Gulsev Ozen, Khadija Aljesri, Heba Abdelazeem, Xavier Norel, Gulsum Turkyılmaz, Saygın Turkyılmaz, Gokce Topal",Life sciences,2021 Dec; 286(?):120073,,,,2244,114873,Thromboxane,TRUE,60946,9819,34603510,12151058,1384,60414
4750672,270,32299015,10.1016/j.coi.2020.02.006,2020-10-01,TRUE,Aspirin-exacerbated respiratory disease,"Hannah Wangberg, Andrew A White",Current opinion in immunology,2020 10; 66(?):9-13,,,,2244,5280360,Dinoprostone,TRUE,60946,44862,34603510,12151058,1507,51748
5211287,270,33306487,10.1097/aci.0000000000000712,2021-02-01,TRUE,Cellular interactions in aspirin-exacerbated respiratory disease,"Jana H Badrani, Taylor A Doherty",Current opinion in allergy and clinical immunology,2021 02; 21(1):65-70,,,,2244,5280360,Dinoprostone,TRUE,60946,44862,34603510,12151058,1507,51748
5221907,270,33336182,10.1016/j.wjorl.2020.07.004,2020-12-01,TRUE,Endogenous cannabinoids may regulate chronic inflammation in aspirin-exacerbated respiratory disease,Joshua M Levy,World journal of otorhinolaryngology - head and neck surgery,2020 Dec; 6(4):255-257,,,,2244,5280360,Dinoprostone,TRUE,60946,44862,34603510,12151058,1507,51748
259667,265,29414455,10.1016/j.rmed.2018.01.002,2018-02-01,TRUE,Aspirin exacerbated respiratory disease: Current topics and trends,"José Carlos Rodríguez-Jiménez, Fernanda Judith Moreno-Paz, Luis Manuel Terán, Eduardo Guaní-Guerra",Respiratory medicine,2018 02; 135(?):62-75,,,,2244,5280360,Dinoprostone,TRUE,60946,44862,34603510,12151058,1507,51748
1248411,265,29512148,10.1111/bph.14196,2019-04-01,TRUE,Eicosanoids in platelets and the effect of their modulation by aspirin in the cardiovascular system (and beyond),"Marilena Crescente, Laura Menke, Melissa V Chan, Paul C Armstrong, Timothy D Warner",British journal of pharmacology,2019 04; 176(8):988-999,,,,2244,5280360,Dinoprostone,TRUE,60946,44862,34603510,12151058,1507,51748
3426450,265,35198081,10.7150/thno.53147,2022-01-01,FALSE,Unlabeled aspirin as an activatable theranostic MRI agent for breast cancer,"KowsalyaDevi Pavuluri, Ethan Yang, Vinay Ayyappan, Kanchan Sonkar, Zheqiong Tan, Caitlin M Tressler, Shaowei Bo, Adnan Bibic, Kristine Glunde, Michael T McMahon",Theranostics,2022; 12(4):1937-1951,,,,2244,5280360,Dinoprostone,TRUE,60946,44862,34603510,12151058,1507,51748
3437435,265,35226440,10.20452/pamw.16219,2022-02-27,FALSE,Aspirin‑induced asthma: a still evolving area of basic and clinical research,Marek Sanak,Polish archives of internal medicine,2022 02; 132(2):,,,,2244,5280360,Dinoprostone,TRUE,60946,44862,34603510,12151058,1507,51748
5629010,270,34209594,10.3390/ijms22136985,2021-06-29,TRUE,The Road to Low-Dose Aspirin Therapy for the Prevention of Preeclampsia Began with the Placenta,"Scott W Walsh, Jerome F Strauss",International journal of molecular sciences,2021 Jun; 22(13):,,,,2244,5282411,Epoprostenol,TRUE,60946,21113,34603510,12151058,1307,50919
1248411,265,29512148,10.1111/bph.14196,2019-04-01,TRUE,Eicosanoids in platelets and the effect of their modulation by aspirin in the cardiovascular system (and beyond),"Marilena Crescente, Laura Menke, Melissa V Chan, Paul C Armstrong, Timothy D Warner",British journal of pharmacology,2019 04; 176(8):988-999,,,,2244,5282411,Epoprostenol,TRUE,60946,21113,34603510,12151058,1307,50919
3534379,265,30069194,10.5114/kitp.2018.76479,2018-06-01,TRUE,Does the timing of aspirin administration influence its antiplatelet effect - review of literature on chronotherapy,"Ewa Miciak-Ławicka, Beata Begier-Krasińska, Andrzej Tykarski, Zbigniew Krasiński",Kardiochirurgia i torakochirurgia polska = Polish journal of cardio-thoracic surgery,2018 Jun; 15(2):125-129,,,,2244,5282411,Epoprostenol,TRUE,60946,21113,34603510,12151058,1307,50919
3999679,265,30665790,10.1016/j.lpm.2018.11.022,2019-01-01,TRUE,[Aspirin and preeclampsia],"Anthony Atallah, Edouard Lecarpentier, François Goffinet, Pascal Gaucherand, Muriel Doret-Dion, Vassilis Tsatsaris","Presse medicale (Paris, France : 1983)",2019 Jan; 48(1 Pt 1):34-45,,,,2244,5282411,Epoprostenol,TRUE,60946,21113,34603510,12151058,1307,50919
1730328,260,23751937,10.1016/j.amjcard.2013.04.055,2013-09-01,TRUE,"Aspirin, clopidogrel, and ticagrelor in acute coronary syndromes",Jeffrey S Berger,The American journal of cardiology,2013 Sep; 112(5):737-45,,,,2244,5282411,Epoprostenol,TRUE,60946,21113,34603510,12151058,1307,50919
4845043,260,32557282,10.1007/s43032-020-00234-2,2020-12-01,FALSE,Placental Production of Eicosanoids and Sphingolipids in Women Who Developed Preeclampsia on Low-Dose Aspirin,"Scott W Walsh, Daniel T Reep, S M Khorshed Alam, Sonya L Washington, Marwah Al Dulaimi, Stephanie M Lee, Edward H Springel, Jerome F Strauss, Daniel J Stephenson, Charles E Chalfant","Reproductive sciences (Thousand Oaks, Calif.)",2020 12; 27(12):2158-2169,,,,2244,5282411,Epoprostenol,TRUE,60946,21113,34603510,12151058,1307,50919
5448233,260,33969115,10.1155/2021/2043415,2021-01-01,FALSE,The Protective Effect of Aspirin against Myocardial Hypertrophy in Rats,"Xiaolong Wu, Minghui Wei, Haifeng Zhang, Xiaomei Fan, Xiaochen Ma, Jiaming Liu, Mingming Xue",BioMed research international,2021; 2021(?):2043415,,,,2244,5282411,Epoprostenol,TRUE,60946,21113,34603510,12151058,1307,50919
5618157,260,34182131,10.1016/j.phrs.2021.105744,2021-08-01,FALSE,Low-dose Aspirin prevents hypertension and cardiac fibrosis when thromboxane A2 is unrestrained,"Ilaria D'Agostino, Stefania Tacconelli, Annalisa Bruno, Annalisa Contursi, Luciana Mucci, Xiaoyue Hu, Yi Xie, Raja Chakraborty, Kanika Jain, Angela Sacco, Mirco Zucchelli, Raffaele Landolfi, Melania Dovizio, Lorenza Falcone, Patrizia Ballerini, John Hwa, Paola Patrignani",Pharmacological research,2021 08; 170(?):105744,,,,2244,5282411,Epoprostenol,TRUE,60946,21113,34603510,12151058,1307,50919
5694063,260,34389570,10.1136/bmjopen-2020-047949,2021-08-13,FALSE,Low-dose aspirin for preventing intrauterine growth restriction and pre-eclampsia in sickle cell pregnancy (PIPSICKLE): a randomised controlled trial (study protocol),"Bosede Bukola Afolabi, Ochuwa Adiketu Babah, Titilope Adenike Adeyemo, Oluwakemi Ololade Odukoya, Chinyere Veronica Ezeaka, Obinyo Nwaiwu, Yusuf Abisowo Oshodi, Babatunde A Ogunnaike",BMJ open,2021 08; 11(8):e047949,,,,2244,5282411,Epoprostenol,TRUE,60946,21113,34603510,12151058,1307,50919
3376886,275,35060092,10.1007/s40262-021-01090-2,2022-01-20,TRUE,Pharmacokinetic and Pharmacodynamic Profile of a Novel Phospholipid Aspirin Formulation,"Dominick J Angiolillo, Jayne Prats, Efthymios N Deliargyris, David J Schneider, James Scheiman, Carey Kimmelstiel, Ph Gabriel Steg, Mark Alberts, Todd Rosengart, Roxana Mehran, Deepak L Bhatt",Clinical pharmacokinetics,2022 Jan; ?(?):,,,,2244,5280497,thromboxane A2,TRUE,60946,9908,34603510,12151058,1146,49961
1248411,265,29512148,10.1111/bph.14196,2019-04-01,TRUE,Eicosanoids in platelets and the effect of their modulation by aspirin in the cardiovascular system (and beyond),"Marilena Crescente, Laura Menke, Melissa V Chan, Paul C Armstrong, Timothy D Warner",British journal of pharmacology,2019 04; 176(8):988-999,,,,2244,5280497,thromboxane A2,TRUE,60946,9908,34603510,12151058,1146,49961
3487429,265,35363360,10.26355/eurrev_202203_28358,2022-03-01,FALSE,"Aspirin resistance among patients with new and recurrent ischemic heart disease episodes in Qassim region, Saudi Arabia","A S Alsharidah, D S Alsuhaibani, H A Alsuhaibani, M S Alsharidah, A-M Hafez Abdel-Moneim",European review for medical and pharmacological sciences,2022 Mar; 26(6):2106-2116,,,,2244,5280497,thromboxane A2,TRUE,60946,9908,34603510,12151058,1146,49961
3488678,265,35366783,10.2174/1871525720666220401102728,2022-04-01,FALSE,Effect of Aspirin on the prevention of pro-thrombotic states in hospitalized COVID-19 patients: Systematic review,"Masoumeh Abdi, Zahra Hosseini, Fatemeh Shirjan, Leila Mohammadi, Sahel Shafiee Dolat Abadi, Nilofar Massoudi, Moein Zangiabadian, Mohammad Javad Nasiri",Cardiovascular & hematological agents in medicinal chemistry,2022 Apr; ?(?):,,,,2244,5280497,thromboxane A2,TRUE,60946,9908,34603510,12151058,1146,49961
3534379,265,30069194,10.5114/kitp.2018.76479,2018-06-01,TRUE,Does the timing of aspirin administration influence its antiplatelet effect - review of literature on chronotherapy,"Ewa Miciak-Ławicka, Beata Begier-Krasińska, Andrzej Tykarski, Zbigniew Krasiński",Kardiochirurgia i torakochirurgia polska = Polish journal of cardio-thoracic surgery,2018 Jun; 15(2):125-129,,,,2244,5280497,thromboxane A2,TRUE,60946,9908,34603510,12151058,1146,49961
3823056,265,35963596,10.1016/j.tvjl.2022.105882,2022-08-11,FALSE,Effectiveness of aspirin vs. clopidogrel in dogs with immune mediated haemolytic anaemia evaluated by serial thromboelastography and platelet mapping,"C Griebsch, E Hall, V R Barrs","Veterinary journal (London, England : 1997)",2022 Aug; 287(?):105882,,,,2244,5280497,thromboxane A2,TRUE,60946,9908,34603510,12151058,1146,49961
5788412,265,34644796,10.1055/a-1578-6802,2021-10-01,FALSE,[Aspirin in primary prevention of cardiovascular and cerebrovascular diseases],"Natig Gassanov, Martin Eicke, Fikret Er",Deutsche medizinische Wochenschrift (1946),2021 10; 146(20):1353-1359,,,,2244,5280497,thromboxane A2,TRUE,60946,9908,34603510,12151058,1146,49961
5194283,270,33258099,10.1007/s43441-020-00156-w,2020-11-01,TRUE,A Systematic Review of the Efficacy and Safety of Aspirin When Delivered at Different Medication Times for the Primary and Secondary Prevention of Cardiovascular and Cerebrovascular Diseases,"Boya Zhou, Qiaoyu Wang, Zhigang Zhao, Xin Feng",Therapeutic innovation & regulatory science,2020 11; 54(6):1339-1348,,,,2244,5283137,thromboxane B2,TRUE,60946,8706,34603510,12151058,1069,47452
3375620,265,35057084,10.3390/pharmaceutics14010187,2022-01-13,FALSE,"Efficacy and Safety of Novel Aspirin Formulations: A Randomized, Double-Blind, Placebo-Controlled Study","Rocco Mollace, Micaela Gliozzi, Roberta Macrì, Annamaria Tavernese, Vincenzo Musolino, Cristina Carresi, Jessica Maiuolo, Carolina Muscoli, Carlo Tomino, Giuseppe Maria Rosano, Massimo Fini, Maurizio Volterrani, Bruno Silvestrini, Vincenzo Mollace",Pharmaceutics,2022 Jan; 14(1):,,,,2244,5283137,thromboxane B2,TRUE,60946,8706,34603510,12151058,1069,47452
3711164,265,35660296,10.1016/j.jacc.2022.04.034,2022-05-24,FALSE,Association of Thromboxane Generation With Survival in Aspirin Users and Nonusers,"Jeffrey J Rade, Bruce A Barton, Ramachandran S Vasan, Shari S Kronsberg, Vanessa Xanthakis, John F Keaney, Naomi M Hamburg, Nikolaos Kakouros, Thomas A Kickler",Journal of the American College of Cardiology,2022 May; ?(?):,,,,2244,5283137,thromboxane B2,TRUE,60946,8706,34603510,12151058,1069,47452
3847974,265,36036856,10.1007/s11239-022-02687-5,2022-08-29,FALSE,"Pharmacokinetic and pharmacodynamic profiles of a novel phospholipid-aspirin complex liquid formulation and low dose enteric-coated aspirin: results from a prospective, randomized, crossover study","Francesco Franchi, David J Schneider, Jayne Prats, Weihong Fan, Fabiana Rollini, Latonya Been, Heidi S Taatjes-Sommer, Deepak L Bhatt, Efthymios N Deliargyris, Dominick J Angiolillo",Journal of thrombosis and thrombolysis,2022 Aug; ?(?):,,,,2244,5283137,thromboxane B2,TRUE,60946,8706,34603510,12151058,1069,47452
3853594,265,36052139,10.3389/fphar.2022.950719,2022-01-01,FALSE,Effect of indobufen vs. aspirin on platelet accumulation in patients with stable coronary heart disease after percutaneous coronary intervention: An open-label crossover study,"Qiu-Ping Shi, Xing-Yu Luo, Bin Zhang, Xin-Gang Wang, Jing Zhao, Qiu-Fen Xie, Jia-Hui Liu, Yao-Kun Liu, Jie Jiang, Bo Zheng",Frontiers in pharmacology,2022; 13(?):950719,,,,2244,5283137,thromboxane B2,TRUE,60946,8706,34603510,12151058,1069,47452
1302039,265,29667460,10.1080/09537104.2018.1445839,2018-07-01,TRUE,"Clinical utility of remote platelet function measurement using P-selectin: assessment of aspirin, clopidogrel, and prasugrel and bleeding disorders","Philip M Bath, Jane May, Stan Heptinstall",Platelets,2018 Jul; 29(5):425-430,,,,2244,6918456,Prasugrel,TRUE,60946,2475,34603510,12151058,908,47306
3542968,265,30091133,10.5603/kp.a2018.0159,2018-01-01,TRUE,Acetylsalicylic acid and clopidogrel hyporesponsiveness following acute coronary syndromes,"Udaya S Tantry, Eliano P Navarese, Kevin P Bliden, Paul A Gurbel",Kardiologia polska,2018; 76(9):1312-1319,,,,2244,6918456,Prasugrel,TRUE,60946,2475,34603510,12151058,908,47306
5329808,265,33632886,10.1136/neurintsurg-2020-016994,2021-11-01,FALSE,Reduction of thromboembolic complications during the endovascular treatment of unruptured aneurysms by employing a tailored dual antiplatelet regimen using aspirin and prasugrel,"Saeko Higashiguchi, Akiyo Sadato, Ichiro Nakahara, Shoji Matsumoto, Motoharu Hayakawa, Kazuhide Adachi, Akiko Hasebe, Yoshio Suyama, Tatsuo Omi, Kei Yamashiro, Akira Wakako, Takuma Ishihara, Yushi Kawazoe, Tadashi Kumai, Jun Tanabe, Kenichiro Suyama, Sadayoshi Watanabe, Takeya Suzuki, Yuichi Hirose",Journal of neurointerventional surgery,2021 Nov; 13(11):1044-1048,,,,2244,6918456,Prasugrel,TRUE,60946,2475,34603510,12151058,908,47306
10387222,265,28893489,10.1016/j.jvs.2017.07.065,2017-11-01,TRUE,Review of aspirin and clopidogrel resistance in peripheral arterial disease,"Mina Guirgis, Peter Thompson, Shirley Jansen",Journal of vascular surgery,2017 11; 66(5):1576-1586,,,,2244,6918456,Prasugrel,TRUE,60946,2475,34603510,12151058,908,47306
1484144,260,23083110,10.2165/11640880-000000000-00000,2012-11-12,TRUE,The evolution of antiplatelet therapy in the treatment of acute coronary syndromes: from aspirin to the present day,Dominick J Angiolillo,Drugs,2012 Nov; 72(16):2087-116,,,,2244,6918456,Prasugrel,TRUE,60946,2475,34603510,12151058,908,47306
5081971,260,32950419,10.1016/j.jcin.2020.06.023,2020-10-12,FALSE,Aspirin-Free Prasugrel Monotherapy Following Coronary Artery Stenting in Patients With Stable CAD: The ASET Pilot Study,"Norihiro Kogame, Patricia O Guimarães, Rodrigo Modolo, Fernando De Martino, Joao Tinoco, Expedito E Ribeiro, Hideyuki Kawashima, Masafumi Ono, Hironori Hara, Rutao Wang, Rafael Cavalcante, Bruno Moulin, Breno A A Falcão, Rogerio S Leite, Fernanda Barbosa de Almeida Sampaio, Gustavo R Morais, George C Meireles, Carlos M Campos, Yoshinobu Onuma, Patrick W Serruys, Pedro A Lemos",JACC. Cardiovascular interventions,2020 10; 13(19):2251-2262,,,,2244,6918456,Prasugrel,TRUE,60946,2475,34603510,12151058,908,47306
5232759,260,33367531,10.1093/chromsci/bmaa113,2021-08-18,FALSE,"Analysis of Aspirin, Prasugrel and Clopidogrel in Counterfeit Pharmaceutical and Herbal Products: Plackett-Burman Screening and Box-Behnken Optimization","Mohammad Abdul-Azim Mohammad, Ehab Farouk Elkady, Marwa Ahmed Fouad, Wadhah Atef Salem",Journal of chromatographic science,2021 Aug; 59(8):730-747,,,,2244,6918456,Prasugrel,TRUE,60946,2475,34603510,12151058,908,47306
3244107,175,35001413,10.1111/bcp.15221,2022-01-09,TRUE,Antiplatelet therapy in cardiovascular disease: current status and future directions,"Gabriella Passacquale, Pankaj Sharma, Divaka Perera, Albert Ferro",British journal of clinical pharmacology,2022 Jan; ?(?):,,,,2244,6918456,Prasugrel,TRUE,60946,2475,34603510,12151058,908,47306
3462330,175,35294730,10.1007/s11886-022-01645-0,2022-03-01,TRUE,Antiplatelet Therapy in Patients Undergoing Elective Percutaneous Coronary Intervention,"Mohammad Alkhalil, Vladimír Džavík, Deepak L Bhatt, Roxana Mehran, Shamir R Mehta",Current cardiology reports,2022 Mar; 24(3):277-293,,,,2244,6918456,Prasugrel,TRUE,60946,2475,34603510,12151058,908,47306
4845839,270,32559537,10.1016/j.scitotenv.2020.140043,2020-10-20,TRUE,"Toxicity of the Non-Steroidal Anti-Inflammatory Drugs (NSAIDs) acetylsalicylic acid, paracetamol, diclofenac, ibuprofen and naproxen towards freshwater invertebrates: A review",Marco Parolini,The Science of the total environment,2020 Oct; 740(?):140043,,,,2244,156391,Naproxen,TRUE,60946,6375,34603510,12151058,842,38984
261000,265,29417856,10.1080/00325481.2018.1429793,2018-03-01,TRUE,Gastrointestinal safety and tolerability of oral non-aspirin over-the-counter analgesics,"Nicholas Moore, James M Scheiman",Postgraduate medicine,2018 Mar; 130(2):188-199,,,,2244,156391,Naproxen,TRUE,60946,6375,34603510,12151058,842,38984
